model_label,sample,horizon,sample_definition,flow,dimension,metric,outcome,term,coefficient,std_error,t_stat,p_value,ci_low,ci_high,nobs,clusters,r_squared,status,candidate_rows,dropped_rows,dropped_regressors,fixed_effects,se_method,cluster_col,p_value_reference,bh_q_value
broad_available_horizon_sample,rd2_countries,10,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Exports,product,top_1pct_share,product_top_1pct_share,lag_log_real_exports,-0.027042599939075,0.02114194129902623,-1.2790972955884874,0.20613772299798477,-0.0693949976247758,0.01530979774662581,1623,57,0.8804200869143255,ok,1887,264,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
broad_available_horizon_sample,rd2_countries,10,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Exports,product,top_1pct_share,product_top_1pct_share,lag_log_population,-0.02530189097188333,0.05967492043276698,-0.42399538681228444,0.6731934884352107,-0.144845121476809,0.09424133953304235,1623,57,0.8804200869143255,ok,1887,264,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
broad_available_horizon_sample,rd2_countries,10,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Exports,product,top_5pct_share,product_top_5pct_share,prior_export_growth,0.018386113631222476,0.021752318555019447,0.8452484540770849,0.40156913976481157,-0.02518901662754258,0.06196124388998753,1623,57,0.9199342108582319,ok,1887,264,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",0.7228244515766609
broad_available_horizon_sample,rd2_countries,10,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Exports,product,top_5pct_share,product_top_5pct_share,lag_log_real_exports,-0.01902781392586171,0.01307808067329398,-1.4549393294933064,0.1512688736848969,-0.045226357654981605,0.007170729803258179,1623,57,0.9199342108582319,ok,1887,264,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
broad_available_horizon_sample,rd2_countries,10,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Exports,product,top_5pct_share,product_top_5pct_share,lag_log_population,-0.01191263203590566,0.044081703552103155,-0.2702398291351266,0.7879692099614825,-0.10021889554765957,0.07639363147584825,1623,57,0.9199342108582319,ok,1887,264,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
broad_available_horizon_sample,rd2_countries,10,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Exports,partner,top_1pct_share,partner_top_1pct_share,prior_export_growth,0.008320182370288143,0.04164194539367644,0.19980292206885245,0.8423584947374838,-0.07509865825436407,0.09173902299494036,1623,57,0.7669414618650428,ok,1887,264,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",0.9006280580459953
broad_available_horizon_sample,rd2_countries,10,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Exports,partner,top_1pct_share,partner_top_1pct_share,lag_log_real_exports,-0.020806157361586558,0.027434636802943304,-0.7583901150590185,0.4513975424081216,-0.07576433891204498,0.034152024188871866,1623,57,0.7669414618650428,ok,1887,264,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
broad_available_horizon_sample,rd2_countries,10,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Exports,partner,top_1pct_share,partner_top_1pct_share,lag_log_population,0.00575835542266559,0.08614269241188019,0.06684670819357207,0.9469418298707379,-0.1668061936480004,0.17832290449333157,1623,57,0.7669414618650428,ok,1887,264,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
broad_available_horizon_sample,rd2_countries,10,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Exports,partner,top_5pct_share,partner_top_5pct_share,prior_export_growth,0.01791802915726992,0.02434651684142451,0.7359586290710463,0.4648275142614645,-0.030853904741587126,0.06668996305612697,1623,57,0.7656269009502827,ok,1887,264,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",0.76062684151876
broad_available_horizon_sample,rd2_countries,10,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Exports,partner,top_5pct_share,partner_top_5pct_share,lag_log_real_exports,-0.039476644453884574,0.017726985803510474,-2.2269236796064344,0.029990653154334225,-0.07498806423791492,-0.003965224669854231,1623,57,0.7656269009502827,ok,1887,264,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
broad_available_horizon_sample,rd2_countries,10,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Exports,partner,top_5pct_share,partner_top_5pct_share,lag_log_population,0.07695845339827256,0.06160652064284446,1.249193309332122,0.2167907932561758,-0.04645423730001544,0.20037114409656057,1623,57,0.7656269009502827,ok,1887,264,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
