model_label,sample,exposure,exposure_label,flow,dimension,metric,outcome,term,coefficient,std_error,t_stat,p_value,ci_low,ci_high,nobs,clusters,r_squared,status,candidate_rows,dropped_rows,dropped_regressors,fixed_effects,se_method,cluster_col,p_value_reference,bh_q_value
contemporaneous_growth,rd2_countries,gni_pc,Real GNI per capita,Imports,partner,top_1pct_share,partner_top_1pct_share,log_gni_pc_level_lag,0.09683013070250046,0.0489057362486185,1.979934014493765,0.05281677090559263,-0.001219966975942649,0.19488022838094357,1576,55,0.8085077058264853,ok,1892,316,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",
contemporaneous_growth,rd2_countries,gni_pc,Real GNI per capita,Imports,partner,top_1pct_share,partner_top_1pct_share,log_population_lag,-0.13544897895564,0.09444463718015071,-1.4341627327899473,0.15729163247127442,-0.32479907591855983,0.05390111800727984,1576,55,0.8085077058264853,ok,1892,316,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",
future_growth_placebo,rd2_countries,gni_pc,Real GNI per capita,Imports,partner,top_1pct_share,partner_top_1pct_share,gni_pc_growth_future,0.0955678766813628,0.08311735947715282,1.1497944266099112,0.2552954003891725,-0.07107239582326219,0.2622081491859878,1523,55,0.81161488059095,ok,1892,369,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",0.7181150230618144
future_growth_placebo,rd2_countries,gni_pc,Real GNI per capita,Imports,partner,top_1pct_share,partner_top_1pct_share,log_gni_pc_level_lag,0.09679732348462045,0.050180209135581674,1.9289940227846443,0.05899419573796559,-0.003807938488252366,0.19740258545749326,1523,55,0.81161488059095,ok,1892,369,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",
future_growth_placebo,rd2_countries,gni_pc,Real GNI per capita,Imports,partner,top_1pct_share,partner_top_1pct_share,log_population_lag,-0.14045318362998999,0.0982234279118614,-1.4299356743690774,0.15849612494300605,-0.33737929986531356,0.05647293260533359,1523,55,0.81161488059095,ok,1892,369,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",
region_year_fe,rd2_countries,gni_pc,Real GNI per capita,Imports,partner,top_1pct_share,partner_top_1pct_share,gni_pc_growth_lag,-0.05817269420109999,0.09451871393753354,-0.6154621849758317,0.5408348907310111,-0.24767130612063282,0.13132591771843283,1560,55,0.8521960067507407,ok,1892,332,"reporter_code_442,region_year_Latin_America_Caribbean_1990,region_year_Middle_East_North_Africa_Afghanistan_Pakistan_2024,region_year_North_America_1990,region_year_South_Asia_2021,region_year_Sub_Saharan_Africa_1995","reporter_code,region_year",clustered by reporter_code,reporter_code,"Student t, df=54",0.7999752701589384
region_year_fe,rd2_countries,gni_pc,Real GNI per capita,Imports,partner,top_1pct_share,partner_top_1pct_share,log_gni_pc_level_lag,0.09008210388396574,0.05487960339164412,1.6414496154628098,0.10651631656132199,-0.019944876299916592,0.20010908406784808,1560,55,0.8521960067507407,ok,1892,332,"reporter_code_442,region_year_Latin_America_Caribbean_1990,region_year_Middle_East_North_Africa_Afghanistan_Pakistan_2024,region_year_North_America_1990,region_year_South_Asia_2021,region_year_Sub_Saharan_Africa_1995","reporter_code,region_year",clustered by reporter_code,reporter_code,"Student t, df=54",
region_year_fe,rd2_countries,gni_pc,Real GNI per capita,Imports,partner,top_1pct_share,partner_top_1pct_share,log_population_lag,-0.03126289281888986,0.11367791215358634,-0.2750129046762544,0.7843558474928591,-0.25917338442007654,0.1966475987822968,1560,55,0.8521960067507407,ok,1892,332,"reporter_code_442,region_year_Latin_America_Caribbean_1990,region_year_Middle_East_North_Africa_Afghanistan_Pakistan_2024,region_year_North_America_1990,region_year_South_Asia_2021,region_year_Sub_Saharan_Africa_1995","reporter_code,region_year",clustered by reporter_code,reporter_code,"Student t, df=54",
two_way_country_year_cluster,rd2_countries,gni_pc,Real GNI per capita,Imports,partner,top_5pct_share,partner_top_5pct_share,gni_pc_growth_lag,-0.056793743904542004,0.05661757660763617,-1.0031115301547906,0.3225022120152341,-0.17161951137254,0.05803202356345599,1560,37,0.8265653454994,ok,1892,332,,"reporter_code,year",two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=36",0.9890195961087224
two_way_country_year_cluster,rd2_countries,gni_pc,Real GNI per capita,Imports,partner,top_5pct_share,partner_top_5pct_share,log_gni_pc_level_lag,0.11192323003837251,0.027763880427482467,4.031253135911928,0.00027517238114907824,0.055615470699456784,0.16823098937728825,1560,37,0.8265653454994,ok,1892,332,,"reporter_code,year",two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=36",
two_way_country_year_cluster,rd2_countries,gni_pc,Real GNI per capita,Imports,partner,top_5pct_share,partner_top_5pct_share,log_population_lag,-0.011853758504524456,0.05564528973418362,-0.2130235741632331,0.83251032377921,-0.12470763679724128,0.10100011978819237,1560,37,0.8265653454994,ok,1892,332,,"reporter_code,year",two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=36",
contemporaneous_growth,rd2_countries,gni_pc,Real GNI per capita,Imports,partner,top_5pct_share,partner_top_5pct_share,gni_pc_growth_current,0.06812971789658764,0.04118615235620789,1.6541899157598443,0.10389098589839293,-0.014443545922531303,0.1507029817157066,1576,55,0.8262331792201483,ok,1892,316,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",0.24933836615614302
contemporaneous_growth,rd2_countries,gni_pc,Real GNI per capita,Imports,partner,top_5pct_share,partner_top_5pct_share,log_gni_pc_level_lag,0.11569772676459755,0.027672370649735985,4.180983560427317,0.00010707934998477965,0.06021796399387879,0.1711774895353163,1576,55,0.8262331792201483,ok,1892,316,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",
contemporaneous_growth,rd2_countries,gni_pc,Real GNI per capita,Imports,partner,top_5pct_share,partner_top_5pct_share,log_population_lag,-0.0194571386603447,0.05726848832309144,-0.33975296415322553,0.7353605347215207,-0.13427354476515033,0.09535926744446091,1576,55,0.8262331792201483,ok,1892,316,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",
future_growth_placebo,rd2_countries,gni_pc,Real GNI per capita,Imports,partner,top_5pct_share,partner_top_5pct_share,gni_pc_growth_future,0.1047171568107395,0.05702249291758214,1.836418428112099,0.0718028698422172,-0.009606058200571102,0.2190403718220501,1523,55,0.8312449785922987,ok,1892,369,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",0.35644416276483765
future_growth_placebo,rd2_countries,gni_pc,Real GNI per capita,Imports,partner,top_5pct_share,partner_top_5pct_share,log_gni_pc_level_lag,0.11462942212134322,0.028681300281671998,3.9966605765985452,0.00019623081752045268,0.057126877228316754,0.1721319670143697,1523,55,0.8312449785922987,ok,1892,369,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",
future_growth_placebo,rd2_countries,gni_pc,Real GNI per capita,Imports,partner,top_5pct_share,partner_top_5pct_share,log_population_lag,-0.01692632715276971,0.06076078143420604,-0.2785732301862863,0.7816363644003138,-0.1387443593843308,0.10489170507879139,1523,55,0.8312449785922987,ok,1892,369,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",
region_year_fe,rd2_countries,gni_pc,Real GNI per capita,Imports,partner,top_5pct_share,partner_top_5pct_share,gni_pc_growth_lag,-0.04846382366486485,0.05906284107319851,-0.8205467733054366,0.4155120593635929,-0.1668776904340634,0.0699500431043337,1560,55,0.8590625798119959,ok,1892,332,"reporter_code_442,region_year_Latin_America_Caribbean_1990,region_year_Middle_East_North_Africa_Afghanistan_Pakistan_2024,region_year_North_America_1990,region_year_South_Asia_2021,region_year_Sub_Saharan_Africa_1995","reporter_code,region_year",clustered by reporter_code,reporter_code,"Student t, df=54",0.7999752701589384
region_year_fe,rd2_countries,gni_pc,Real GNI per capita,Imports,partner,top_5pct_share,partner_top_5pct_share,log_gni_pc_level_lag,0.11636230384997641,0.02844232947238607,4.091166441305365,0.00014405722737741668,0.05933886658296884,0.173385741116984,1560,55,0.8590625798119959,ok,1892,332,"reporter_code_442,region_year_Latin_America_Caribbean_1990,region_year_Middle_East_North_Africa_Afghanistan_Pakistan_2024,region_year_North_America_1990,region_year_South_Asia_2021,region_year_Sub_Saharan_Africa_1995","reporter_code,region_year",clustered by reporter_code,reporter_code,"Student t, df=54",
region_year_fe,rd2_countries,gni_pc,Real GNI per capita,Imports,partner,top_5pct_share,partner_top_5pct_share,log_population_lag,-0.03652106061763071,0.07095405236154606,-0.5147142326915707,0.6088531592055277,-0.1787753706103053,0.10573324937504386,1560,55,0.8590625798119959,ok,1892,332,"reporter_code_442,region_year_Latin_America_Caribbean_1990,region_year_Middle_East_North_Africa_Afghanistan_Pakistan_2024,region_year_North_America_1990,region_year_South_Asia_2021,region_year_Sub_Saharan_Africa_1995","reporter_code,region_year",clustered by reporter_code,reporter_code,"Student t, df=54",
two_way_country_year_cluster,rd2_countries,gni_pc,Real GNI per capita,Exports,product,gini,product_gini,gni_pc_growth_lag,0.003439492194407071,0.012530610513487198,0.27448720002149996,0.7852792926901478,-0.021973763816618877,0.028852748205433015,1551,37,0.9257559830579418,ok,1887,336,,"reporter_code,year",two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=36",0.9890195961087224
two_way_country_year_cluster,rd2_countries,gni_pc,Real GNI per capita,Exports,product,gini,product_gini,log_gni_pc_level_lag,-0.007123467960980616,0.00933987017579652,-0.7626945371725271,0.4506144795031276,-0.02606560263444976,0.011818666712488528,1551,37,0.9257559830579418,ok,1887,336,,"reporter_code,year",two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=36",
two_way_country_year_cluster,rd2_countries,gni_pc,Real GNI per capita,Exports,product,gini,product_gini,log_population_lag,-0.010700334273654629,0.01873543374497072,-0.5711281851975801,0.57146124343683,-0.04869755505759643,0.027296886510287176,1551,37,0.9257559830579418,ok,1887,336,,"reporter_code,year",two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=36",
contemporaneous_growth,rd2_countries,gni_pc,Real GNI per capita,Exports,product,gini,product_gini,gni_pc_growth_current,0.0067292770959880765,0.013824168847326502,0.4867762518170828,0.6283868951598833,-0.02098651270243139,0.034445066894407544,1566,55,0.9249190788333109,ok,1887,321,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",0.6855129765380545
contemporaneous_growth,rd2_countries,gni_pc,Real GNI per capita,Exports,product,gini,product_gini,log_gni_pc_level_lag,-0.00645991820409628,0.00946241914612339,-0.6826920372411119,0.49771986951765024,-0.025430926366313184,0.012511089958120624,1566,55,0.9249190788333109,ok,1887,321,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",
contemporaneous_growth,rd2_countries,gni_pc,Real GNI per capita,Exports,product,gini,product_gini,log_population_lag,-0.012518994378263851,0.01826020835225981,-0.6855888025349146,0.4959053094989181,-0.04912850790170811,0.024090519145180414,1566,55,0.9249190788333109,ok,1887,321,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",
future_growth_placebo,rd2_countries,gni_pc,Real GNI per capita,Exports,product,gini,product_gini,gni_pc_growth_future,-0.010228874641286363,0.0120073081139605,-0.8518874125828076,0.3980389071557193,-0.03430207798585817,0.013844328703285443,1513,55,0.926377172251823,ok,1887,374,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",0.7181150230618144
future_growth_placebo,rd2_countries,gni_pc,Real GNI per capita,Exports,product,gini,product_gini,log_gni_pc_level_lag,-0.00653733458224787,0.009611441735651621,-0.6801617033164757,0.4993078619117699,-0.025807115047682076,0.012732445883186335,1513,55,0.926377172251823,ok,1887,374,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",
future_growth_placebo,rd2_countries,gni_pc,Real GNI per capita,Exports,product,gini,product_gini,log_population_lag,-0.013654835946771008,0.01860298368852927,-0.7340132193520481,0.46611591012142195,-0.050951572642403596,0.023641900748861584,1513,55,0.926377172251823,ok,1887,374,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",
region_year_fe,rd2_countries,gni_pc,Real GNI per capita,Exports,product,gini,product_gini,gni_pc_growth_lag,0.009469079366345553,0.01250555307849614,0.757189970480239,0.45222744630614853,-0.015603044988067749,0.034541203720758855,1551,55,0.9354755604520558,ok,1887,336,"region_year_Europe_Central_Asia_1990,region_year_Latin_America_Caribbean_1989,region_year_Middle_East_North_Africa_Afghanistan_Pakistan_2024,region_year_North_America_1989,region_year_South_Asia_2021,region_year_Sub_Saharan_Africa_1995","reporter_code,region_year",clustered by reporter_code,reporter_code,"Student t, df=54",0.7999752701589384
region_year_fe,rd2_countries,gni_pc,Real GNI per capita,Exports,product,gini,product_gini,log_gni_pc_level_lag,-0.00658776211179158,0.011279307540903961,-0.5840573180491198,0.5616137722176051,-0.029201412185653294,0.016025887962070134,1551,55,0.9354755604520558,ok,1887,336,"region_year_Europe_Central_Asia_1990,region_year_Latin_America_Caribbean_1989,region_year_Middle_East_North_Africa_Afghanistan_Pakistan_2024,region_year_North_America_1989,region_year_South_Asia_2021,region_year_Sub_Saharan_Africa_1995","reporter_code,region_year",clustered by reporter_code,reporter_code,"Student t, df=54",
region_year_fe,rd2_countries,gni_pc,Real GNI per capita,Exports,product,gini,product_gini,log_population_lag,-0.014280001035073335,0.025250193523516287,-0.5655402609795418,0.5740488179877843,-0.06490359105311136,0.036343588982964685,1551,55,0.9354755604520558,ok,1887,336,"region_year_Europe_Central_Asia_1990,region_year_Latin_America_Caribbean_1989,region_year_Middle_East_North_Africa_Afghanistan_Pakistan_2024,region_year_North_America_1989,region_year_South_Asia_2021,region_year_Sub_Saharan_Africa_1995","reporter_code,region_year",clustered by reporter_code,reporter_code,"Student t, df=54",
two_way_country_year_cluster,rd2_countries,gni_pc,Real GNI per capita,Exports,partner,gini,partner_gini,gni_pc_growth_lag,-0.007724248706111429,0.03004333926564516,-0.25710353425806365,0.7985626903453945,-0.0686549648401868,0.05320646742796393,1557,37,0.7690649525984424,ok,1887,330,,"reporter_code,year",two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=36",0.9890195961087224
two_way_country_year_cluster,rd2_countries,gni_pc,Real GNI per capita,Exports,partner,gini,partner_gini,log_gni_pc_level_lag,0.0100585391245826,0.012917371906068524,0.7786830941870724,0.441254950569004,-0.016139105346548378,0.03625618359571357,1557,37,0.7690649525984424,ok,1887,330,,"reporter_code,year",two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=36",
two_way_country_year_cluster,rd2_countries,gni_pc,Real GNI per capita,Exports,partner,gini,partner_gini,log_population_lag,0.017726535005206573,0.019742334603089422,0.8978945682762665,0.3752078595547961,-0.02231277536866784,0.057765845379080985,1557,37,0.7690649525984424,ok,1887,330,,"reporter_code,year",two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=36",
contemporaneous_growth,rd2_countries,gni_pc,Real GNI per capita,Exports,partner,gini,partner_gini,gni_pc_growth_current,0.053117091475968575,0.02446729516938169,2.1709425217724583,0.03434984660455179,0.00406311815289153,0.10217106479904561,1573,55,0.7708991414425928,ok,1887,314,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",0.19934501718741035
contemporaneous_growth,rd2_countries,gni_pc,Real GNI per capita,Exports,partner,gini,partner_gini,log_gni_pc_level_lag,0.012461794547123484,0.013125984249077693,0.9493988649269575,0.3466476035718633,-0.013854219410935047,0.03877780850518202,1573,55,0.7708991414425928,ok,1887,314,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",
contemporaneous_growth,rd2_countries,gni_pc,Real GNI per capita,Exports,partner,gini,partner_gini,log_population_lag,0.018499126100592116,0.01842899282308079,1.003805594705289,0.3199493471846061,-0.018448779912568908,0.05544703211375314,1573,55,0.7708991414425928,ok,1887,314,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",
future_growth_placebo,rd2_countries,gni_pc,Real GNI per capita,Exports,partner,gini,partner_gini,gni_pc_growth_future,0.038369007748553424,0.02216213668837192,1.7312864859589536,0.08911104069120943,-0.006063401079956093,0.08280141657706294,1520,55,0.7710930754855737,ok,1887,367,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",0.35644416276483765
future_growth_placebo,rd2_countries,gni_pc,Real GNI per capita,Exports,partner,gini,partner_gini,log_gni_pc_level_lag,0.011013069020998384,0.013401557626144688,0.8217752986797091,0.41481847065015764,-0.0158554362931178,0.03788157433511457,1520,55,0.7710930754855737,ok,1887,367,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",
future_growth_placebo,rd2_countries,gni_pc,Real GNI per capita,Exports,partner,gini,partner_gini,log_population_lag,0.021857170229723777,0.01884691965103226,1.159721091532676,0.2512645606240078,-0.01592862862477528,0.059642969084222834,1520,55,0.7710930754855737,ok,1887,367,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",
region_year_fe,rd2_countries,gni_pc,Real GNI per capita,Exports,partner,gini,partner_gini,gni_pc_growth_lag,-0.016653867769214126,0.025583373646425437,-0.6509644896477927,0.5178299661166336,-0.06794544371490865,0.034637708176480396,1557,55,0.8290107588642056,ok,1887,330,"reporter_code_442,region_year_Latin_America_Caribbean_1990,region_year_Middle_East_North_Africa_Afghanistan_Pakistan_2024,region_year_North_America_1989,region_year_South_Asia_2021,region_year_Sub_Saharan_Africa_1995","reporter_code,region_year",clustered by reporter_code,reporter_code,"Student t, df=54",0.7999752701589384
region_year_fe,rd2_countries,gni_pc,Real GNI per capita,Exports,partner,gini,partner_gini,log_gni_pc_level_lag,0.014273124018916894,0.013850602865722659,1.0305056146140676,0.30736634233063875,-0.013495662795488611,0.0420419108333224,1557,55,0.8290107588642056,ok,1887,330,"reporter_code_442,region_year_Latin_America_Caribbean_1990,region_year_Middle_East_North_Africa_Afghanistan_Pakistan_2024,region_year_North_America_1989,region_year_South_Asia_2021,region_year_Sub_Saharan_Africa_1995","reporter_code,region_year",clustered by reporter_code,reporter_code,"Student t, df=54",
region_year_fe,rd2_countries,gni_pc,Real GNI per capita,Exports,partner,gini,partner_gini,log_population_lag,0.023633963072165073,0.023698817222538218,0.9972634013856411,0.32308461901682384,-0.02387930473185621,0.07114723087618635,1557,55,0.8290107588642056,ok,1887,330,"reporter_code_442,region_year_Latin_America_Caribbean_1990,region_year_Middle_East_North_Africa_Afghanistan_Pakistan_2024,region_year_North_America_1989,region_year_South_Asia_2021,region_year_Sub_Saharan_Africa_1995","reporter_code,region_year",clustered by reporter_code,reporter_code,"Student t, df=54",
two_way_country_year_cluster,rd2_countries,gni_pc,Real GNI per capita,Exports,product,top_1pct_share,product_top_1pct_share,gni_pc_growth_lag,-0.005962268088273662,0.05341954942287475,-0.11161209992760746,0.9117509685708223,-0.11430213580788462,0.1023775996313373,1551,37,0.8840359084691444,ok,1887,336,,"reporter_code,year",two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=36",0.9890195961087224
two_way_country_year_cluster,rd2_countries,gni_pc,Real GNI per capita,Exports,product,top_1pct_share,product_top_1pct_share,log_gni_pc_level_lag,0.019125824793537194,0.04829532239031929,0.3960181617375626,0.6944290879715602,-0.07882162882168618,0.11707327840876057,1551,37,0.8840359084691444,ok,1887,336,,"reporter_code,year",two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=36",
two_way_country_year_cluster,rd2_countries,gni_pc,Real GNI per capita,Exports,product,top_1pct_share,product_top_1pct_share,log_population_lag,-0.0321681955632627,0.05884127335213011,-0.5466944158525451,0.5879615232050766,-0.15150382905876858,0.0871674379322432,1551,37,0.8840359084691444,ok,1887,336,,"reporter_code,year",two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=36",
contemporaneous_growth,rd2_countries,gni_pc,Real GNI per capita,Exports,product,top_1pct_share,product_top_1pct_share,gni_pc_growth_current,0.08291402293271682,0.0631360725447393,1.3132591178198887,0.19464874053015482,-0.04366618124976962,0.20949422711520327,1566,55,0.8834159057118239,ok,1887,321,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",0.3336835551945511
contemporaneous_growth,rd2_countries,gni_pc,Real GNI per capita,Exports,product,top_1pct_share,product_top_1pct_share,log_gni_pc_level_lag,0.02194654857213324,0.04902621152172777,0.4476492857786251,0.6561970249452604,-0.07634508748610544,0.12023818463037192,1566,55,0.8834159057118239,ok,1887,321,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",
contemporaneous_growth,rd2_countries,gni_pc,Real GNI per capita,Exports,product,top_1pct_share,product_top_1pct_share,log_population_lag,-0.03690323812342666,0.057150894924060176,-0.6457158400137427,0.5211979481258373,-0.15148388365808685,0.07767740741123354,1566,55,0.8834159057118239,ok,1887,321,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",
future_growth_placebo,rd2_countries,gni_pc,Real GNI per capita,Exports,product,top_1pct_share,product_top_1pct_share,gni_pc_growth_future,0.0120274924443123,0.05713612516940774,0.21050591737978325,0.8340651472985078,-0.10252354151515361,0.1265785264037782,1513,55,0.884039702264759,ok,1887,374,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",0.9098892515983721
future_growth_placebo,rd2_countries,gni_pc,Real GNI per capita,Exports,product,top_1pct_share,product_top_1pct_share,log_gni_pc_level_lag,0.022762102747709817,0.04894792054620072,0.4650269611806131,0.6437819779927125,-0.07537256935524266,0.12089677485066229,1513,55,0.884039702264759,ok,1887,374,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",
future_growth_placebo,rd2_countries,gni_pc,Real GNI per capita,Exports,product,top_1pct_share,product_top_1pct_share,log_population_lag,-0.046544921309130245,0.06011352423961364,-0.7742836890347887,0.4421400223691294,-0.16706528099712234,0.07397543837886186,1513,55,0.884039702264759,ok,1887,374,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",
region_year_fe,rd2_countries,gni_pc,Real GNI per capita,Exports,product,top_1pct_share,product_top_1pct_share,gni_pc_growth_lag,0.03432017066918072,0.05636466606379255,0.6088951299797953,0.54514710486295,-0.07868418090775321,0.14732452224611464,1551,55,0.9002050873961406,ok,1887,336,"region_year_Europe_Central_Asia_1990,region_year_Latin_America_Caribbean_1989,region_year_Middle_East_North_Africa_Afghanistan_Pakistan_2024,region_year_North_America_1989,region_year_South_Asia_2021,region_year_Sub_Saharan_Africa_1995","reporter_code,region_year",clustered by reporter_code,reporter_code,"Student t, df=54",0.7999752701589384
region_year_fe,rd2_countries,gni_pc,Real GNI per capita,Exports,product,top_1pct_share,product_top_1pct_share,log_gni_pc_level_lag,0.026199285927509475,0.06572155208243073,0.398640706090587,0.6917299352122649,-0.10556449263012854,0.1579630644851475,1551,55,0.9002050873961406,ok,1887,336,"region_year_Europe_Central_Asia_1990,region_year_Latin_America_Caribbean_1989,region_year_Middle_East_North_Africa_Afghanistan_Pakistan_2024,region_year_North_America_1989,region_year_South_Asia_2021,region_year_Sub_Saharan_Africa_1995","reporter_code,region_year",clustered by reporter_code,reporter_code,"Student t, df=54",
region_year_fe,rd2_countries,gni_pc,Real GNI per capita,Exports,product,top_1pct_share,product_top_1pct_share,log_population_lag,-0.015439758260268083,0.11500515257776751,-0.13425275228279515,0.8937018408009783,-0.24601120669834148,0.2151316901778053,1551,55,0.9002050873961406,ok,1887,336,"region_year_Europe_Central_Asia_1990,region_year_Latin_America_Caribbean_1989,region_year_Middle_East_North_Africa_Afghanistan_Pakistan_2024,region_year_North_America_1989,region_year_South_Asia_2021,region_year_Sub_Saharan_Africa_1995","reporter_code,region_year",clustered by reporter_code,reporter_code,"Student t, df=54",
two_way_country_year_cluster,rd2_countries,gni_pc,Real GNI per capita,Exports,product,top_5pct_share,product_top_5pct_share,gni_pc_growth_lag,0.0027269997708403923,0.02984799986117425,0.09136289813467954,0.9277107350665359,-0.05780754968887242,0.0632615492305532,1551,37,0.9195128893650466,ok,1887,336,,"reporter_code,year",two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=36",0.9890195961087224
two_way_country_year_cluster,rd2_countries,gni_pc,Real GNI per capita,Exports,product,top_5pct_share,product_top_5pct_share,log_gni_pc_level_lag,-0.019556238404851184,0.027778375675524634,-0.7040094292511881,0.4859560937631434,-0.07589339546936395,0.036780918659661585,1551,37,0.9195128893650466,ok,1887,336,,"reporter_code,year",two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=36",
two_way_country_year_cluster,rd2_countries,gni_pc,Real GNI per capita,Exports,product,top_5pct_share,product_top_5pct_share,log_population_lag,-0.021935168882713525,0.046932797381604954,-0.4673739923141869,0.6430491009795494,-0.1171192937015775,0.07324895593615047,1551,37,0.9195128893650466,ok,1887,336,,"reporter_code,year",two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=36",
contemporaneous_growth,rd2_countries,gni_pc,Real GNI per capita,Exports,product,top_5pct_share,product_top_5pct_share,gni_pc_growth_current,0.042031362675760686,0.045408826017493874,0.9256209940236726,0.35876128563597587,-0.04900785210764774,0.13307057745916911,1566,55,0.91897464708256,ok,1887,321,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",0.4783483808479678
contemporaneous_growth,rd2_countries,gni_pc,Real GNI per capita,Exports,product,top_5pct_share,product_top_5pct_share,log_gni_pc_level_lag,-0.01709193333949653,0.02808651529233171,-0.6085458862233094,0.545376923994344,-0.07340200612646951,0.039218139447476444,1566,55,0.91897464708256,ok,1887,321,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",
contemporaneous_growth,rd2_countries,gni_pc,Real GNI per capita,Exports,product,top_5pct_share,product_top_5pct_share,log_population_lag,-0.026137795095753535,0.04542391516548619,-0.5754192477801527,0.5673979525544766,-0.11720726179944817,0.0649316716079411,1566,55,0.91897464708256,ok,1887,321,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",
future_growth_placebo,rd2_countries,gni_pc,Real GNI per capita,Exports,product,top_5pct_share,product_top_5pct_share,gni_pc_growth_future,-0.026716369692140855,0.034931075705909115,-0.7648310036905442,0.4477018443464814,-0.09674895988904705,0.043316220504765336,1513,55,0.9204755213460449,ok,1887,374,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",0.7181150230618144
future_growth_placebo,rd2_countries,gni_pc,Real GNI per capita,Exports,product,top_5pct_share,product_top_5pct_share,log_gni_pc_level_lag,-0.019204005598285827,0.028649188913649596,-0.670315856276695,0.5055131772657235,-0.0766421710746488,0.03823415987807714,1513,55,0.9204755213460449,ok,1887,374,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",
future_growth_placebo,rd2_countries,gni_pc,Real GNI per capita,Exports,product,top_5pct_share,product_top_5pct_share,log_population_lag,-0.028428096448436434,0.04615143443768203,-0.6159742767437207,0.5404993669170208,-0.12095615147271416,0.06409995857584128,1513,55,0.9204755213460449,ok,1887,374,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",
region_year_fe,rd2_countries,gni_pc,Real GNI per capita,Exports,product,top_5pct_share,product_top_5pct_share,gni_pc_growth_lag,0.02324104432387381,0.03344017454770889,0.695003678605683,0.4900328927620192,-0.04380246902022117,0.09028455766796878,1551,55,0.930336558114392,ok,1887,336,"region_year_Europe_Central_Asia_1990,region_year_Latin_America_Caribbean_1989,region_year_Middle_East_North_Africa_Afghanistan_Pakistan_2024,region_year_North_America_1989,region_year_South_Asia_2021,region_year_Sub_Saharan_Africa_1995","reporter_code,region_year",clustered by reporter_code,reporter_code,"Student t, df=54",0.7999752701589384
