model_label,sample,flow,dimension,metric,outcome,row_type,label,term,coefficient,std_error,t_stat,p_value,ci_low,ci_high,nobs,clusters,r_squared,status,candidate_rows,dropped_rows,dropped_regressors,fixed_effects,se_method,cluster_col,p_value_reference,threshold_percentile,threshold_log_exports,threshold_exports_constant_2015_usd,exploratory,horizon,bh_q_value
exploratory_export_level_threshold_scan,rd2_countries,Imports,product,gini,product_gini,slope,below_threshold,prior_export_growth_below_threshold,0.004302378438505187,0.0037530841409095473,1.1463581089505017,0.25652182120828343,-0.003215952533827002,0.011820709410837377,1237,57,0.9295923163014939,ok,1237,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",35,24.112063739363947,29630312326.500084,True,10,
exploratory_export_level_threshold_scan,rd2_countries,Imports,product,gini,product_gini,slope,above_threshold,prior_export_growth_above_threshold,-0.01175780775240572,0.007644831139590249,-1.5380075161524,0.1296784367283985,-0.027072244779949087,0.0035566292751376457,1237,57,0.9295923163014939,ok,1237,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",35,24.112063739363947,29630312326.500084,True,10,
exploratory_export_level_threshold_scan,rd2_countries,Imports,product,gini,product_gini,difference,above_minus_below,above_minus_below_growth_slope,-0.016060186190910906,0.007946613223759509,-2.0210101761204,0.04806932974356029,-0.031979165377680904,-0.00014120700414090373,1237,57,0.9295923163014939,ok,1237,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",35,24.112063739363947,29630312326.500084,True,10,0.6912768042972615
exploratory_export_level_threshold_scan,rd2_countries,Imports,partner,gini,partner_gini,slope,below_threshold,prior_export_growth_below_threshold,-0.0018928272088695117,0.004282452531783838,-0.4419960746374139,0.6601943080154087,-0.010471610497072056,0.006685956079333033,1237,57,0.8901438307529022,ok,1237,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",35,24.112063739363947,29630312326.500084,True,10,
exploratory_export_level_threshold_scan,rd2_countries,Imports,partner,gini,partner_gini,slope,above_threshold,prior_export_growth_above_threshold,0.0068758644100058025,0.007773379627783432,0.8845398963187451,0.3801869714421203,-0.008696086183432483,0.022447815003444088,1237,57,0.8901438307529022,ok,1237,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",35,24.112063739363947,29630312326.500084,True,10,
exploratory_export_level_threshold_scan,rd2_countries,Imports,partner,gini,partner_gini,difference,above_minus_below,above_minus_below_growth_slope,0.008768691618875314,0.008830004672055374,0.9930562830420578,0.32495420225843474,-0.00891993328780296,0.02645731652555359,1237,57,0.8901438307529022,ok,1237,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",35,24.112063739363947,29630312326.500084,True,10,0.7705795378068722
exploratory_export_level_threshold_scan,rd2_countries,Imports,product,top_1pct_share,product_top_1pct_share,slope,below_threshold,prior_export_growth_below_threshold,0.013908807906564047,0.019931381172404727,0.6978346250194133,0.4881681110531594,-0.026018546440874937,0.053836162254003034,1237,57,0.8594966244668808,ok,1237,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",35,24.112063739363947,29630312326.500084,True,10,
exploratory_export_level_threshold_scan,rd2_countries,Imports,product,top_1pct_share,product_top_1pct_share,slope,above_threshold,prior_export_growth_above_threshold,-0.024425136213699267,0.0240669412957999,-1.014883275506301,0.31452637931285904,-0.07263701299556699,0.023786740568168457,1237,57,0.8594966244668808,ok,1237,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",35,24.112063739363947,29630312326.500084,True,10,
exploratory_export_level_threshold_scan,rd2_countries,Imports,product,top_1pct_share,product_top_1pct_share,difference,above_minus_below,above_minus_below_growth_slope,-0.038333944120263315,0.029678830843437018,-1.2916258164778829,0.2017924311010524,-0.09778778655363447,0.021119898313107843,1237,57,0.8594966244668808,ok,1237,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",35,24.112063739363947,29630312326.500084,True,10,0.7690037123334816
exploratory_export_level_threshold_scan,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,slope,below_threshold,prior_export_growth_below_threshold,0.009292759887055121,0.010547806747543822,0.8810134760213584,0.3820761775407542,-0.011837036084162998,0.03042255585827324,1237,57,0.9151918363708195,ok,1237,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",35,24.112063739363947,29630312326.500084,True,10,
exploratory_export_level_threshold_scan,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,slope,above_threshold,prior_export_growth_above_threshold,-0.02225862351839126,0.01724132235780426,-1.2910044285736544,0.20200631938931995,-0.05679714251232695,0.01227989547554443,1237,57,0.9151918363708195,ok,1237,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",35,24.112063739363947,29630312326.500084,True,10,
exploratory_export_level_threshold_scan,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,difference,above_minus_below,above_minus_below_growth_slope,-0.03155138340544638,0.019045702773916207,-1.6566142914220612,0.10319066251825923,-0.06970451072122918,0.0066017439103364245,1237,57,0.9151918363708195,ok,1237,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",35,24.112063739363947,29630312326.500084,True,10,0.7690037123334816
exploratory_export_level_threshold_scan,rd2_countries,Imports,partner,top_1pct_share,partner_top_1pct_share,slope,below_threshold,prior_export_growth_below_threshold,-0.019565980849636906,0.027998079726163787,-0.6988329571528717,0.4875487330270223,-0.07565287420663727,0.036520912507363466,1237,57,0.877929093168371,ok,1237,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",35,24.112063739363947,29630312326.500084,True,10,
exploratory_export_level_threshold_scan,rd2_countries,Imports,partner,top_1pct_share,partner_top_1pct_share,slope,above_threshold,prior_export_growth_above_threshold,0.00111586285748215,0.0414770554956842,0.026903135821641402,0.978632636784085,-0.08197266360938534,0.08420438932434963,1237,57,0.877929093168371,ok,1237,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",35,24.112063739363947,29630312326.500084,True,10,
exploratory_export_level_threshold_scan,rd2_countries,Imports,partner,top_1pct_share,partner_top_1pct_share,difference,above_minus_below,above_minus_below_growth_slope,0.020681843707119056,0.047418784062427874,0.4361529743126891,0.6644026088060399,-0.07430939536499095,0.11567308277922908,1237,57,0.877929093168371,ok,1237,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",35,24.112063739363947,29630312326.500084,True,10,0.9220911613528965
exploratory_export_level_threshold_scan,rd2_countries,Imports,partner,top_5pct_share,partner_top_5pct_share,slope,below_threshold,prior_export_growth_below_threshold,-0.010444410886442781,0.016587777863137303,-0.6296449694840195,0.5314875077691588,-0.043673722937082764,0.0227849011641972,1237,57,0.8719190836112078,ok,1237,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",35,24.112063739363947,29630312326.500084,True,10,
exploratory_export_level_threshold_scan,rd2_countries,Imports,partner,top_5pct_share,partner_top_5pct_share,slope,above_threshold,prior_export_growth_above_threshold,0.020308877663136493,0.024826356755076464,0.8180369702849677,0.4168033081160386,-0.029424291089276598,0.07004204641554959,1237,57,0.8719190836112078,ok,1237,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",35,24.112063739363947,29630312326.500084,True,10,
exploratory_export_level_threshold_scan,rd2_countries,Imports,partner,top_5pct_share,partner_top_5pct_share,difference,above_minus_below,above_minus_below_growth_slope,0.030753288549579275,0.027755343181448577,1.1080132696804303,0.2725924236346109,-0.02484734507709515,0.0863539221762537,1237,57,0.8719190836112078,ok,1237,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",35,24.112063739363947,29630312326.500084,True,10,0.7705795378068722
exploratory_export_level_threshold_scan,rd2_countries,Exports,product,gini,product_gini,slope,below_threshold,prior_export_growth_below_threshold,0.005111968372004667,0.005470338854689365,0.9344884307527878,0.35406417681517177,-0.005846437167604701,0.016070373911614037,1231,57,0.9535352311832347,ok,1231,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",35,24.112063739363947,29630312326.500084,True,10,
exploratory_export_level_threshold_scan,rd2_countries,Exports,product,gini,product_gini,slope,above_threshold,prior_export_growth_above_threshold,0.008283734877840183,0.0073920994765281954,1.1206200490325053,0.2672325097653968,-0.006524419791315135,0.023091889546995502,1231,57,0.9535352311832347,ok,1231,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",35,24.112063739363947,29630312326.500084,True,10,
exploratory_export_level_threshold_scan,rd2_countries,Exports,product,gini,product_gini,difference,above_minus_below,above_minus_below_growth_slope,0.003171766505835516,0.008907106063731164,0.35609394152727436,0.7231082761804271,-0.01467131104812754,0.02101484405979857,1231,57,0.9535352311832347,ok,1231,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",35,24.112063739363947,29630312326.500084,True,10,0.9220911613528965
exploratory_export_level_threshold_scan,rd2_countries,Exports,partner,gini,partner_gini,slope,below_threshold,prior_export_growth_below_threshold,0.0017775828623217407,0.011477429117594612,0.1548763964568294,0.8774756333225493,-0.021214470493733983,0.024769636218377467,1231,57,0.8558701912458296,ok,1231,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",35,24.112063739363947,29630312326.500084,True,10,
exploratory_export_level_threshold_scan,rd2_countries,Exports,partner,gini,partner_gini,slope,above_threshold,prior_export_growth_above_threshold,0.01467702426709846,0.006836190420425896,2.1469595439069233,0.03614126014820384,0.0009824892551035525,0.028371559279093368,1231,57,0.8558701912458296,ok,1231,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",35,24.112063739363947,29630312326.500084,True,10,
exploratory_export_level_threshold_scan,rd2_countries,Exports,partner,gini,partner_gini,difference,above_minus_below,above_minus_below_growth_slope,0.01289944140477672,0.011654257469638616,1.106843695394754,0.273093484239266,-0.010446841706340321,0.036245724515893765,1231,57,0.8558701912458296,ok,1231,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",35,24.112063739363947,29630312326.500084,True,10,0.7705795378068722
exploratory_export_level_threshold_scan,rd2_countries,Exports,product,top_1pct_share,product_top_1pct_share,slope,below_threshold,prior_export_growth_below_threshold,0.024779183213164212,0.03531909566474228,0.7015803419310177,0.4858464715894759,-0.04597346737533086,0.09553183380165928,1231,57,0.9094965374313121,ok,1231,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",35,24.112063739363947,29630312326.500084,True,10,
exploratory_export_level_threshold_scan,rd2_countries,Exports,product,top_1pct_share,product_top_1pct_share,slope,above_threshold,prior_export_growth_above_threshold,0.07694666620340879,0.04253385083438835,1.8090688873436753,0.0758092556298092,-0.008258875717439482,0.16215220812425707,1231,57,0.9094965374313121,ok,1231,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",35,24.112063739363947,29630312326.500084,True,10,
exploratory_export_level_threshold_scan,rd2_countries,Exports,product,top_1pct_share,product_top_1pct_share,difference,above_minus_below,above_minus_below_growth_slope,0.052167482990244575,0.052233821665185295,0.9987299670438448,0.32222162813762006,-0.05246943547049276,0.1568044014509819,1231,57,0.9094965374313121,ok,1231,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",35,24.112063739363947,29630312326.500084,True,10,0.7705795378068722
exploratory_export_level_threshold_scan,rd2_countries,Exports,product,top_5pct_share,product_top_5pct_share,slope,below_threshold,prior_export_growth_below_threshold,0.02589891440943474,0.018508283025626644,1.3993148026521423,0.16723353966569304,-0.011177631783461438,0.06297546060233092,1231,57,0.9400970855445583,ok,1231,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",35,24.112063739363947,29630312326.500084,True,10,
exploratory_export_level_threshold_scan,rd2_countries,Exports,product,top_5pct_share,product_top_5pct_share,slope,above_threshold,prior_export_growth_above_threshold,0.030597332897074808,0.02109816850290706,1.4502364455407057,0.1525707580627942,-0.011667377341062261,0.07286204313521188,1231,57,0.9400970855445583,ok,1231,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",35,24.112063739363947,29630312326.500084,True,10,
exploratory_export_level_threshold_scan,rd2_countries,Exports,product,top_5pct_share,product_top_5pct_share,difference,above_minus_below,above_minus_below_growth_slope,0.0046984184876400666,0.025360127968789576,0.18526793293087312,0.8536882797062976,-0.04610402249463198,0.05550085946991212,1231,57,0.9400970855445583,ok,1231,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",35,24.112063739363947,29630312326.500084,True,10,0.9412892876070297
exploratory_export_level_threshold_scan,rd2_countries,Exports,partner,top_1pct_share,partner_top_1pct_share,slope,below_threshold,prior_export_growth_below_threshold,-0.015428799739924311,0.07171062181527971,-0.21515361810231615,0.830429209373136,-0.1590824373341931,0.1282248378543445,1231,57,0.8142570607541503,ok,1231,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",35,24.112063739363947,29630312326.500084,True,10,
exploratory_export_level_threshold_scan,rd2_countries,Exports,partner,top_1pct_share,partner_top_1pct_share,slope,above_threshold,prior_export_growth_above_threshold,0.05880911534249787,0.038712681219207165,1.519117598946361,0.13435899339035634,-0.018741704011595195,0.13635993469659094,1231,57,0.8142570607541503,ok,1231,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",35,24.112063739363947,29630312326.500084,True,10,
exploratory_export_level_threshold_scan,rd2_countries,Exports,partner,top_1pct_share,partner_top_1pct_share,difference,above_minus_below,above_minus_below_growth_slope,0.07423791508242218,0.07028605667835935,1.0562253538016393,0.2954007022421887,-0.06656197562291667,0.21503780578776105,1231,57,0.8142570607541503,ok,1231,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",35,24.112063739363947,29630312326.500084,True,10,0.7705795378068722
exploratory_export_level_threshold_scan,rd2_countries,Exports,partner,top_5pct_share,partner_top_5pct_share,slope,below_threshold,prior_export_growth_below_threshold,0.010805398192671792,0.03883359300627917,0.2782487366266784,0.7818462498643317,-0.06698763657667259,0.08859843296201617,1231,57,0.8193821290967594,ok,1231,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",35,24.112063739363947,29630312326.500084,True,10,
exploratory_export_level_threshold_scan,rd2_countries,Exports,partner,top_5pct_share,partner_top_5pct_share,slope,above_threshold,prior_export_growth_above_threshold,0.045894778110913706,0.024405597193339866,1.8805021547859564,0.06524390360559257,-0.002995507954584052,0.09478506417641147,1231,57,0.8193821290967594,ok,1231,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",35,24.112063739363947,29630312326.500084,True,10,
exploratory_export_level_threshold_scan,rd2_countries,Exports,partner,top_5pct_share,partner_top_5pct_share,difference,above_minus_below,above_minus_below_growth_slope,0.03508937991824192,0.04061140357421333,0.8640277564925709,0.3912585131965485,-0.046265037371186216,0.11644379720767005,1231,57,0.8193821290967594,ok,1231,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",35,24.112063739363947,29630312326.500084,True,10,0.7986926758963341
exploratory_export_level_threshold_scan,rd2_countries,Imports,product,gini,product_gini,slope,below_threshold,prior_export_growth_below_threshold,0.0029426933716777647,0.007175089627645464,0.4101263572150557,0.683278098398655,-0.011430738331804644,0.01731612507516017,1231,57,0.9211714005899103,ok,1237,6,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",40,24.4983888541723,43602871890.151474,True,1,
exploratory_export_level_threshold_scan,rd2_countries,Imports,product,gini,product_gini,slope,above_threshold,prior_export_growth_above_threshold,-0.009269212917969352,0.009697652427800872,-0.9558202860928192,0.3432711704646978,-0.02869594513857398,0.010157519302635275,1231,57,0.9211714005899103,ok,1237,6,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",40,24.4983888541723,43602871890.151474,True,1,
exploratory_export_level_threshold_scan,rd2_countries,Imports,product,gini,product_gini,difference,above_minus_below,above_minus_below_growth_slope,-0.012211906289647117,0.010550085387572945,-1.1575172940336245,0.2519744090026085,-0.03334626692535517,0.008922454346060937,1231,57,0.9211714005899103,ok,1237,6,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",40,24.4983888541723,43602871890.151474,True,1,0.7701859294041995
exploratory_export_level_threshold_scan,rd2_countries,Imports,partner,gini,partner_gini,slope,below_threshold,prior_export_growth_below_threshold,-0.0051814300178000885,0.010350457525074122,-0.5005991286132043,0.6186151175302719,-0.025915887990733938,0.01555302795513376,1237,57,0.8501927423924797,ok,1237,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",40,24.4983888541723,43602871890.151474,True,1,
exploratory_export_level_threshold_scan,rd2_countries,Imports,partner,gini,partner_gini,slope,above_threshold,prior_export_growth_above_threshold,0.010435309460975949,0.013448771220351124,0.7759303277599736,0.44105488823686956,-0.01650581666610081,0.0373764355880527,1237,57,0.8501927423924797,ok,1237,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",40,24.4983888541723,43602871890.151474,True,1,
exploratory_export_level_threshold_scan,rd2_countries,Imports,partner,gini,partner_gini,difference,above_minus_below,above_minus_below_growth_slope,0.015616739478776037,0.014836793292928243,1.0525683798681447,0.2970595464050101,-0.01410492898274682,0.04533840794029889,1237,57,0.8501927423924797,ok,1237,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",40,24.4983888541723,43602871890.151474,True,1,0.7705795378068722
exploratory_export_level_threshold_scan,rd2_countries,Imports,product,top_1pct_share,product_top_1pct_share,slope,below_threshold,prior_export_growth_below_threshold,0.01576377764698043,0.03408778471236664,0.46244652681291787,0.6455529932705395,-0.052522260704152404,0.08404981599811327,1231,57,0.8540113341127862,ok,1237,6,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",40,24.4983888541723,43602871890.151474,True,1,
exploratory_export_level_threshold_scan,rd2_countries,Imports,product,top_1pct_share,product_top_1pct_share,slope,above_threshold,prior_export_growth_above_threshold,-0.02631996093885712,0.031650859642421245,-0.8315717562243021,0.40918262237411185,-0.08972425176109415,0.03708432988337991,1231,57,0.8540113341127862,ok,1237,6,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",40,24.4983888541723,43602871890.151474,True,1,
exploratory_export_level_threshold_scan,rd2_countries,Imports,product,top_1pct_share,product_top_1pct_share,difference,above_minus_below,above_minus_below_growth_slope,-0.042083738585837555,0.039394931380993314,-1.068252618054857,0.289989993693157,-0.12100126924446118,0.03683379207278607,1231,57,0.8540113341127862,ok,1237,6,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",40,24.4983888541723,43602871890.151474,True,1,0.7705795378068722
exploratory_export_level_threshold_scan,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,slope,below_threshold,prior_export_growth_below_threshold,0.008477183388367785,0.01834867559640062,0.4620051918096321,0.6458675051142242,-0.0282796307032722,0.04523399748000777,1231,57,0.9081035917107259,ok,1237,6,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",40,24.4983888541723,43602871890.151474,True,1,
exploratory_export_level_threshold_scan,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,slope,above_threshold,prior_export_growth_above_threshold,-0.015942455168820466,0.02123287649643997,-0.750838218810978,0.45589359713922306,-0.05847701794475695,0.02659210760711602,1231,57,0.9081035917107259,ok,1237,6,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",40,24.4983888541723,43602871890.151474,True,1,
exploratory_export_level_threshold_scan,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,difference,above_minus_below,above_minus_below_growth_slope,-0.02441963855718825,0.0245079718925542,-0.9963957305095169,0.32334397938776294,-0.07351500578873196,0.024675728674355465,1231,57,0.9081035917107259,ok,1237,6,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",40,24.4983888541723,43602871890.151474,True,1,0.7705795378068722
exploratory_export_level_threshold_scan,rd2_countries,Imports,partner,top_1pct_share,partner_top_1pct_share,slope,below_threshold,prior_export_growth_below_threshold,-0.025165500469271254,0.03650686137376346,-0.6893361829060729,0.4934582578740573,-0.09829753169052877,0.04796653075198626,1237,57,0.8318446957455868,ok,1237,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",40,24.4983888541723,43602871890.151474,True,1,
exploratory_export_level_threshold_scan,rd2_countries,Imports,partner,top_1pct_share,partner_top_1pct_share,slope,above_threshold,prior_export_growth_above_threshold,-0.007962692253962511,0.0524549162006195,-0.15180068582148398,0.87988970884079,-0.1130425162907964,0.09711713178287137,1237,57,0.8318446957455868,ok,1237,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",40,24.4983888541723,43602871890.151474,True,1,
exploratory_export_level_threshold_scan,rd2_countries,Imports,partner,top_1pct_share,partner_top_1pct_share,difference,above_minus_below,above_minus_below_growth_slope,0.017202808215308743,0.060167965309261204,0.2859130789430375,0.7759996837238498,-0.10332810986242949,0.13773372629304698,1237,57,0.8318446957455868,ok,1237,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",40,24.4983888541723,43602871890.151474,True,1,0.9256857880588224
exploratory_export_level_threshold_scan,rd2_countries,Imports,partner,top_5pct_share,partner_top_5pct_share,slope,below_threshold,prior_export_growth_below_threshold,-0.016838298775521076,0.030991756922268875,-0.5433153989221583,0.5890689670109035,-0.07892224819084548,0.045245650639803334,1237,57,0.8406182626578118,ok,1237,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",40,24.4983888541723,43602871890.151474,True,1,
exploratory_export_level_threshold_scan,rd2_countries,Imports,partner,top_5pct_share,partner_top_5pct_share,slope,above_threshold,prior_export_growth_above_threshold,0.03222758392553184,0.033982080693013714,0.9483699428727866,0.34701594891766885,-0.03584670382988734,0.10030187168095103,1237,57,0.8406182626578118,ok,1237,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",40,24.4983888541723,43602871890.151474,True,1,
exploratory_export_level_threshold_scan,rd2_countries,Imports,partner,top_5pct_share,partner_top_5pct_share,difference,above_minus_below,above_minus_below_growth_slope,0.049065882701052915,0.03954035107282976,1.2409066022372435,0.219813658978298,-0.030142958605579792,0.12827472400768564,1237,57,0.8406182626578118,ok,1237,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",40,24.4983888541723,43602871890.151474,True,1,0.7690037123334816
exploratory_export_level_threshold_scan,rd2_countries,Exports,product,gini,product_gini,slope,below_threshold,prior_export_growth_below_threshold,-0.005577898598573442,0.012620783741599513,-0.44196134826302946,0.6602192861373032,-0.03086036649351878,0.019704569296371897,1225,57,0.9433915762854623,ok,1231,6,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",40,24.4983888541723,43602871890.151474,True,1,
exploratory_export_level_threshold_scan,rd2_countries,Exports,product,gini,product_gini,slope,above_threshold,prior_export_growth_above_threshold,0.005089976645315228,0.00951543986807506,0.5349176407905684,0.5948245565402204,-0.013971739956161154,0.02415169324679161,1225,57,0.9433915762854623,ok,1231,6,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",40,24.4983888541723,43602871890.151474,True,1,
exploratory_export_level_threshold_scan,rd2_countries,Exports,product,gini,product_gini,difference,above_minus_below,above_minus_below_growth_slope,0.01066787524388867,0.016640141459365567,0.6410928218332226,0.5240775160532467,-0.02266633369490108,0.044002084182678425,1225,57,0.9433915762854623,ok,1231,6,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",40,24.4983888541723,43602871890.151474,True,1,0.861934594930213
exploratory_export_level_threshold_scan,rd2_countries,Exports,partner,gini,partner_gini,slope,below_threshold,prior_export_growth_below_threshold,0.024166303453855544,0.012765990965455144,1.8930221335147204,0.06352683100966884,-0.0014070494645882572,0.049739656372299344,1231,57,0.8134784564253433,ok,1231,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",40,24.4983888541723,43602871890.151474,True,1,
exploratory_export_level_threshold_scan,rd2_countries,Exports,partner,gini,partner_gini,slope,above_threshold,prior_export_growth_above_threshold,0.006261030178046523,0.01324529104164127,0.4726985732788169,0.6382654164244668,-0.02027247616956021,0.032794536525653256,1231,57,0.8134784564253433,ok,1231,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",40,24.4983888541723,43602871890.151474,True,1,
exploratory_export_level_threshold_scan,rd2_countries,Exports,partner,gini,partner_gini,difference,above_minus_below,above_minus_below_growth_slope,-0.01790527327580902,0.0160445602729739,-1.1159715798487404,0.2692001337340001,-0.05004638973063926,0.01423584317902122,1231,57,0.8134784564253433,ok,1231,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",40,24.4983888541723,43602871890.151474,True,1,0.7705795378068722
exploratory_export_level_threshold_scan,rd2_countries,Exports,product,top_1pct_share,product_top_1pct_share,slope,below_threshold,prior_export_growth_below_threshold,0.052410820753767795,0.032178625872920245,1.6287463908728883,0.10898014178643647,-0.012050712871437677,0.11687235437897327,1225,57,0.9071384480467832,ok,1231,6,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",40,24.4983888541723,43602871890.151474,True,1,
exploratory_export_level_threshold_scan,rd2_countries,Exports,product,top_1pct_share,product_top_1pct_share,slope,above_threshold,prior_export_growth_above_threshold,0.03748782573895015,0.04163645102366806,0.9003607372213439,0.37178403433618923,-0.04592000833997685,0.12089565981787716,1225,57,0.9071384480467832,ok,1231,6,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",40,24.4983888541723,43602871890.151474,True,1,
exploratory_export_level_threshold_scan,rd2_countries,Exports,product,top_1pct_share,product_top_1pct_share,difference,above_minus_below,above_minus_below_growth_slope,-0.014922995014817642,0.04064473131750629,-0.36715693599357335,0.7148858170129635,-0.09634417579667755,0.06649818576704226,1225,57,0.9071384480467832,ok,1231,6,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",40,24.4983888541723,43602871890.151474,True,1,0.9220911613528965
exploratory_export_level_threshold_scan,rd2_countries,Exports,product,top_5pct_share,product_top_5pct_share,slope,below_threshold,prior_export_growth_below_threshold,0.0008399517982654175,0.02498909687860269,0.03361273127820156,0.9733054919886153,-0.049219224596185746,0.05089912819271658,1225,57,0.9451709854194591,ok,1231,6,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",40,24.4983888541723,43602871890.151474,True,1,
exploratory_export_level_threshold_scan,rd2_countries,Exports,product,top_5pct_share,product_top_5pct_share,slope,above_threshold,prior_export_growth_above_threshold,0.01838328858741306,0.023574818500011637,0.7797849466965774,0.43880082470286363,-0.028842747771258358,0.06560932494608449,1225,57,0.9451709854194591,ok,1231,6,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",40,24.4983888541723,43602871890.151474,True,1,
exploratory_export_level_threshold_scan,rd2_countries,Exports,product,top_5pct_share,product_top_5pct_share,difference,above_minus_below,above_minus_below_growth_slope,0.017543336789147643,0.03338168628660005,0.5255377645853027,0.6012842741861099,-0.049328216443975184,0.08441489002227047,1225,57,0.9451709854194591,ok,1231,6,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",40,24.4983888541723,43602871890.151474,True,1,0.9189438907372622
