country,iso3,reporter_code,year,population,log_population,population_quartile,is_bottom_population_quartile,world_relative_product_gini,active_product_gini,world_weighted_product_coverage,country_total_imports,country_active_products,world_benchmark_products,sample_window,world_relative_import_product_gini,total_positive_loo_contribution,total_raw_loo_contribution,positive_driver_product_count,main_positive_driver_bucket,top_positive_driver_product_id,top_positive_driver_contribution,overweight_niche_product_positive_share,overweight_large_world_product_positive_share,overweight_mid_world_product_positive_share,missing_large_world_product_positive_share,underweight_large_world_product_positive_share,underweight_other_product_positive_share,near_world_share_positive_share,overweight_niche_product_positive_contribution,overweight_large_world_product_positive_contribution,overweight_mid_world_product_positive_contribution,missing_large_world_product_positive_contribution,underweight_large_world_product_positive_contribution,underweight_other_product_positive_contribution,near_world_share_positive_contribution
Cambodia,KHM,116,2023,17423880.0,16.67335223707882,3,False,0.8247707704963717,0.907179922894974,0.8800513328151867,24408684903.449997,4188,4987,balanced_2000_2024,0.8247707704963717,0.12251970877232166,0.003231206158266664,2935,overweight_mid_world_product,HS1992:600299,0.013574150676378793,0.17473591960063586,0.06044863553228096,0.2504434717970567,0.14779981923187532,0.2452583550649388,0.12131379877321234,0.0,0.02140859398153372,0.0074061492210992785,0.03068426122850454,0.01810839080889115,0.03004898223653496,0.014863331295758009,0.0
Canada,CAN,124,2023,40083484.0,17.50647493711073,3,False,0.46684931462192775,0.8560507771155346,0.9995634400939531,545513190621.845,4960,4987,balanced_2000_2024,0.46684931462192775,0.13491914926315712,0.0023549300395157013,2083,underweight_large_world_product,HS1992:854211,0.00934821982675993,0.02204827865545069,0.19140260534118395,0.12437660260953023,0.0,0.537331436653631,0.1248410767402041,0.0,0.0029747349989104332,0.02582387667938435,0.016780785412319588,0.0,0.0724963003056579,0.01684345186688485,0.0
China,CHN,156,2023,1410710000.0,21.067358960698986,4,False,0.6774347431245571,0.9381366156637572,0.988171824339524,2541561936126.0,4760,4987,balanced_2000_2024,0.6774347431245571,0.12029938893573977,0.004923194351469151,2972,underweight_large_world_product,HS1992:260111,0.01470477270584769,0.038551456106006986,0.24846870459506756,0.12179664314098633,0.010233167158153412,0.3442256693805084,0.23672435961927732,0.0,0.004637716612135634,0.029890633332441463,0.014652061744285017,0.0012310437560031362,0.04141013768247115,0.028477795808403372,0.0
Costa Rica,CRI,188,2023,5105525.0,15.445833844645792,1,True,0.645935547915913,0.873392984528546,0.9404338862628097,22511345680.227997,4431,4987,balanced_2000_2024,0.645935547915913,0.1568962700045372,0.002808021200171096,2582,underweight_large_world_product,HS1992:270900,0.023047136965960724,0.019844633762472596,0.06319002870785309,0.15688125350990814,0.10088390788886625,0.520061861496955,0.13913831463394494,0.0,0.0031135490169380553,0.009914279805741777,0.0246140835093408,0.01582830885124442,0.08159576624048848,0.021830282580783678,0.0
Croatia,HRV,191,2023,3859686.0,15.166096390981895,1,True,0.5650329018630262,0.8533521305701746,0.9851167891734551,42550054655.0,4776,4987,balanced_2000_2024,0.5650329018630262,0.1344081038603928,0.0025743195285024,2297,underweight_large_world_product,HS1992:854211,0.008334390145408932,0.028905710002129402,0.1429420700885653,0.15698854685214217,0.03294282800641089,0.4981390597489993,0.14008178530175291,0.0,0.003885161672124604,0.019212572602483435,0.02110053291019487,0.004427783048140732,0.06695392647966192,0.018828127147787255,0.0
Czech Republic,CZE,203,2023,10864042.0,16.20096899475252,2,False,0.5150755592558348,0.8712400585501496,0.9969905222507114,228724813133.00003,4923,4987,balanced_2000_2024,0.5150755592558348,0.11888110254741124,0.003287603397903349,2219,underweight_large_world_product,HS1992:710812,0.01030716968447476,0.03129447586354607,0.16586172443249078,0.06860814177596099,0.005600804715110754,0.575997890115009,0.15263696309788236,0.0,0.0037203217943017064,0.019717824670949402,0.008156211538055347,0.0006658298396851059,0.0684752642418549,0.018145650462564777,0.0
Denmark,DNK,208,2023,5946952.0,15.598389377359705,2,False,0.5522658456185249,0.8492014304130693,0.9888563282360642,118978467856.293,4912,4987,balanced_2000_2024,0.5522658456185249,0.1421072625160119,0.00217325427859838,2215,underweight_large_world_product,HS1992:710812,0.00974440567608692,0.04582013052762348,0.13121082549042876,0.13698696409552558,0.03016847551685033,0.5259009682609639,0.12991263610860795,0.0,0.006511373317406921,0.018646011222910985,0.01946684246799435,0.004287159469980928,0.07473434695408565,0.018461529083633077,0.0
Finland,FIN,246,2023,5583911.0,15.535399984901913,2,False,0.477592744707956,0.8682882540853407,0.9756945519235182,78810956710.304,4761,4987,balanced_2000_2024,0.477592744707956,0.15438351552548402,0.0005516317064472864,2693,underweight_large_world_product,HS1992:710812,0.011186876123293055,0.03744805480801571,0.1939717494915221,0.12751901362406254,0.05920445034452423,0.4094601902319987,0.1723965414998767,0.0,0.00578136235085247,0.029946040599129697,0.019686833619624866,0.009140191178941603,0.06321390363574941,0.026615184141185966,0.0
France,FRA,251,2023,68372286.0,18.040478125048434,4,False,0.41007308035385687,0.8431210971424072,0.9992806103439255,803614071234.303,4973,4987,balanced_2000_2024,0.41007308035385687,0.1181096227364784,0.001993109327456666,1991,underweight_large_world_product,HS1992:710812,0.010630685310097143,0.03295707780970712,0.1467899094581175,0.11907541589588151,0.002886554083204788,0.5694009818085604,0.12889006094452873,0.0,0.0038925480266012724,0.017337300827620084,0.014063952448651829,0.0003409298137757588,0.06725173514718946,0.015223156472639998,0.0
Georgia,GEO,268,2023,3715483.0,15.12801924114193,1,True,0.7089668050009912,0.8987149640920846,0.940155673401782,15508987394.495,4378,4987,balanced_2000_2024,0.7089668050009912,0.1445189851434141,0.005189338619227213,2774,underweight_large_world_product,HS1992:270900,0.018584221159107073,0.02581974276373674,0.17162717299658647,0.052964824861308116,0.089955729223786,0.5067036725022334,0.1529288576523493,0.0,0.0037314430208792437,0.024803384864499844,0.007654422737254918,0.013000310695257311,0.07322830051846363,0.022101123307059156,0.0
Germany,DEU,276,2023,83287273.0,18.23780631035019,4,False,0.3915015754203229,0.853284226593747,0.9981646878897963,1414556533254.7559,4948,4987,balanced_2000_2024,0.3915015754203229,0.10168864394448007,0.0024764900527403655,2121,underweight_large_world_product,HS1992:710812,0.010962040915952598,0.024236441713961138,0.20248360013656608,0.09429512625126944,0.00598166111558768,0.5014264700955584,0.17157670068705722,0.0,0.0024645708919321385,0.020590282718883746,0.009588743519065135,0.0006082670073795371,0.050989377781884726,0.01744740202533479,0.0
Greece,GRC,300,2023,10407351.0,16.15802294135018,2,False,0.5462268085169492,0.8856524365866412,0.9950671544171872,85617003312.64499,4871,4987,balanced_2000_2024,0.5462268085169492,0.14095135609941878,0.005557150201485506,2406,underweight_large_world_product,HS1992:710812,0.009907339132483428,0.021579635882041905,0.09327362560074834,0.11063577946440183,0.006932614331274706,0.6012812881680895,0.16629705655344373,0.0,0.0030416789417054835,0.013147044016734943,0.015594263148623666,0.000977161391307435,0.08475141296449762,0.023439795636549632,0.0
Guyana,GUY,328,2023,826353.0,13.624777321985327,1,True,0.8289110213856039,0.9115473352556052,0.8643713524224419,5202724504.693,3700,4987,balanced_2000_2024,0.8289110213856039,0.1151315710765285,0.003638914028362805,2966,underweight_large_world_product,HS1992:270900,0.011125445635303599,0.0442010712265727,0.16617513793645647,0.1274310077288926,0.14872226487331233,0.3641613323696916,0.14930918586507433,0.0,0.005088938773580853,0.019132004704483063,0.014671332123692649,0.017122628008924057,0.041926466321044464,0.017190201144803408,0.0
"China, Hong Kong SAR",HKG,344,2023,7536100.0,15.835215364789361,2,False,0.7847618015794193,0.9640847958743974,0.8997657821544283,653014272747.312,4445,4987,balanced_2000_2024,0.7847618015794193,0.09030990063498778,0.005928255267742322,3466,underweight_large_world_product,HS1992:270900,0.014452446029313282,0.006546640449782377,0.04825641745482216,0.010152359088141258,0.21464256024828396,0.4523145883144783,0.26808743444449196,0.0,0.0005912264485128382,0.0043580322653454795,0.0009168585404607521,0.019384348288061903,0.04084848552643594,0.02421094956617087,0.0
Hungary,HUN,348,2023,9592186.0,16.07645936666078,2,False,0.5444068707048674,0.8871555267866689,0.9876319680846198,140552372361.956,4846,4987,balanced_2000_2024,0.5444068707048674,0.13099307819278705,0.0028681874868888846,2508,underweight_large_world_product,HS1992:710812,0.009880338173456904,0.017162595801461906,0.2191828511100855,0.10223057386454666,0.02924105126915061,0.4609822243317905,0.1712007036229648,0.0,0.002248181253812098,0.028711436353981434,0.013391497555932053,0.0038303753153391407,0.060385480557379134,0.02242610715634319,0.0
Iceland,ISL,352,2023,385663.0,12.862719210115923,1,True,0.7251566807901547,0.8978046771588506,0.9751297000692887,9470002464.245998,4593,4987,balanced_2000_2024,0.7251566807901547,0.1602646532977755,0.004921758094919015,2466,underweight_large_world_product,HS1992:281820,0.01811431857378154,0.021004009413796525,0.1836577957504862,0.16462300470153063,0.02438254756173957,0.48691202366454983,0.11942061890789725,0.0,0.003366200286565313,0.029433852961385343,0.02638324877332887,0.003907660531498713,0.07803478665911734,0.019138904085879926,0.0
Ireland,IRL,372,2023,5311538.0,15.485391993464479,1,True,0.6460577605671717,0.9173863715380974,0.9972215778519871,150459024655.255,4925,4987,balanced_2000_2024,0.6460577605671717,0.17456755610432872,0.012276461491512847,2221,overweight_large_world_product,HS1992:880240,0.05001620793870776,0.009700140231697654,0.5485408958968288,0.04775449721764691,0.0039144722669115315,0.2826731898581712,0.107416804528744,0.0,0.0016933297741167364,0.09575744361998839,0.008336385872275587,0.0006833398570729177,0.04934556792975586,0.01875148905111923,0.0
Italy,ITA,380,2023,58984216.0,17.892780440654956,4,False,0.43731636661568807,0.8460932106109698,0.9977954104367972,622266983132.709,4947,4987,balanced_2000_2024,0.43731636661568807,0.13528643204487162,0.0015663777002825063,1974,underweight_large_world_product,HS1992:271121,0.01079329782497812,0.04586999553785554,0.2441775920442813,0.15428163225444308,0.004083717354614063,0.4514005195889978,0.10018654321980822,0.0,0.006205588034230658,0.03303391521297905,0.020872211557762588,0.0005524715503854583,0.06106836571839669,0.013553879971117178,0.0
Japan,JPN,392,2023,124516650.0,18.639949999867074,4,False,0.5319961869615412,0.8997342732451763,0.9891848420528466,734166345180.325,4793,4987,balanced_2000_2024,0.5319961869615412,0.15196512827961994,0.004444479830451931,2718,underweight_large_world_product,HS1992:270112,0.01900473394226032,0.029139011765195465,0.29333438590983085,0.0830678028686512,0.018999220440503832,0.36113749088268454,0.2143220881331341,0.0,0.0044281136608392835,0.04457659758361099,0.012623409318840761,0.002887218971453942,0.05488030512856723,0.03256948361630774,0.0
Korea,KOR,410,2023,51712619.0,17.76121239093359,4,False,0.5206128865276919,0.9047299449744672,0.9969870422416156,642549799672.0,4905,4987,balanced_2000_2024,0.5206128865276919,0.12435842655092588,0.005300453512807168,2548,underweight_large_world_product,HS1992:271111,0.013314520411297548,0.018513840086654167,0.24956596992630148,0.13082104887554252,0.0033878877373290602,0.39134973191198896,0.2063615214621838,0.0,0.0023023520225917693,0.03103563134069054,0.01626869979790424,0.0004213123883454184,0.048667636891701616,0.0256627941096923,0.0
Kyrgyzstan,KGZ,417,2023,7099750.0,15.775570130124008,2,False,0.7929775198521095,0.9252304094071953,0.9317454855329346,12293702658.0,4053,4987,balanced_2000_2024,0.7929775198521095,0.12671641129679612,0.0047734397448201404,2999,underweight_large_world_product,HS1992:842290,0.017199132112236226,0.066136382905945,0.2084467181476665,0.15108356432841913,0.074662865417269,0.3586473977444949,0.1410230714562055,0.0,0.008380565097992121,0.02641362007026704,0.019144767077625913,0.009461010362811995,0.04544651116311704,0.017869937524982005,0.0
Luxembourg,LUX,442,2023,666430.0,13.409690386828693,1,True,0.6799654050420233,0.8868112121602454,0.9784872124430859,24044410664.296005,4741,4987,balanced_2000_2024,0.6799654050420233,0.15347491364501364,0.0024873214213412265,2565,underweight_large_world_product,HS1992:270900,0.020833366184528135,0.02126219000023145,0.13061509725385584,0.13931919760002656,0.03629738175746029,0.5444056189373103,0.1281005144511156,0.0,0.0032632127741893946,0.020046140771770582,0.02138200182075667,0.005570737530766312,0.0835526053542639,0.01966021539326679,0.0
Mexico,MEX,484,2023,129739759.0,18.681041148186182,4,False,0.5636959999955672,0.8728071838048763,0.8975322173857017,519957854823.0,4174,4987,balanced_2000_2024,0.5636959999955672,0.15398244293770957,0.002720141262687936,2845,underweight_large_world_product,HS1992:270900,0.02910281937985182,0.007184477885767532,0.10978807092710918,0.06062952731601099,0.25223605258711707,0.3871491627317303,0.18301270855226495,0.0,0.0011062834560824353,0.0169054353667748,0.009335882730277967,0.03883992357432886,0.0596141738587207,0.02818074395152481,0.0
Morocco,MAR,504,2023,37712505.0,17.44550229503148,3,False,0.7165077682617448,0.8950042010520709,0.9064983284577096,69974748792.501,4687,4987,balanced_2000_2024,0.7165077682617448,0.13593486419198908,0.0032021160827868655,2395,underweight_large_world_product,HS1992:270900,0.018496901634960428,0.06909744329196175,0.1921832703722995,0.11172234877890996,0.18585732458499024,0.3194009907844879,0.12173862218735064,0.0,0.009392751569906488,0.02612440675803085,0.015186962308471164,0.025264490176547083,0.04341773030507612,0.016548523073957377,0.0
Mozambique,MOZ,508,2023,33635160.0,17.331082506380135,3,False,0.8057959206745825,0.9088011675847454,0.9279675420462806,10015644000.0,4081,4987,balanced_2000_2024,0.8057959206745825,0.11963225889261553,0.003773499094668731,2784,underweight_large_world_product,HS1992:270900,0.012631677521693585,0.14482184343703863,0.12677291870561722,0.10142781312613078,0.08131562023123959,0.40968822550192185,0.1359735789980519,0.0,0.01732536426736564,0.0151661306311629,0.012134038398817104,0.00972797133151726,0.04901192785850217,0.016266826405250456,0.0
Netherlands,NLD,528,2023,17877117.0,16.699032073098078,3,False,0.4386287157728138,0.8613233279922814,0.9998937091548973,623919339067.6111,4965,4987,balanced_2000_2024,0.4386287157728138,0.13490907078634695,0.0011808321756329176,2298,underweight_large_world_product,HS1992:710812,0.011995586760960908,0.028812625908764,0.16649684821511643,0.15352292823397748,0.0,0.5060845018105533,0.14508309583158874,0.0,0.0038870845882659766,0.022461935081556805,0.020711635592444932,0.0,0.06827538987863307,0.019573025645446163,0.0
New Zealand,NZL,554,2023,5200000.0,15.464169183551656,1,True,0.587453647964904,0.8700015311741638,0.9590013823789805,49910899693.681,4677,4987,balanced_2000_2024,0.587453647964904,0.15047181850756197,0.004522823540435095,2324,underweight_large_world_product,HS1992:270900,0.026890071036312357,0.010864815137080798,0.034388820010217674,0.07461773096782603,0.08989279266673977,0.6372766589819406,0.15295918223619506,0.0,0.0016348484914250339,0.005174548283266689,0.011227865671636805,0.013526331983287565,0.09589217776943604,0.02301604630850984,0.0
Niger,NER,562,2023,26159867.0,17.07973700044249,3,False,0.9029395506020474,0.9460738426071218,0.8227567593537145,3149414183.227,3427,4987,balanced_2000_2024,0.9029395506020474,0.08438791157026004,0.006040338584106131,3480,overweight_large_world_product,HS1992:880330,0.01736957209807588,0.03400398022140918,0.32232128050541814,0.08465774598801729,0.1502797890109135,0.25696565852120434,0.15177154575303758,0.0,0.002869524875961149,0.02720001971650421,0.0071440903821743396,0.012681797545850304,0.02168479526788103,0.012807683781889012,0.0
Norway,NOR,579,2023,5519601.0,15.523816133032069,1,True,0.6188277878715353,0.865853262081834,0.9685688302969576,95667966783.483,4814,4987,balanced_2000_2024,0.6188277878715353,0.16308076759805124,0.003231874444491134,2280,underweight_large_world_product,HS1992:870390,0.011555539377787638,0.031003150888211133,0.15810054554869363,0.21523579044012162,0.0626805456543127,0.42195357877363465,0.11102638869502622,0.0,0.0050560176448076755,0.02578315832575162,0.03510081791954833,0.010221991498770011,0.06881251351714912,0.018106268692024474,0.0
Panama,PAN,591,2023,4458759.0,15.310381034156144,1,True,0.7041539234058323,0.8877116519987063,0.8545179774721818,14514965873.0,4183,4987,balanced_2000_2024,0.7041539234058323,0.13255151607569615,0.004488682466453842,2836,underweight_large_world_product,HS1992:270900,0.01925113964057934,0.02032366941922519,0.023146980957203682,0.10470777938866807,0.2859614581697992,0.3849632367286037,0.18089687533650017,0.0,0.0026939331937395616,0.0030681674184526164,0.013879174902887481,0.037904624819623645,0.05102746066178354,0.023978155079209307,0.0
Peru,PER,604,2023,33845617.0,17.337320065925613,3,False,0.6231366812716964,0.877537475339305,0.9730892951661727,52163882929.47,4534,4987,balanced_2000_2024,0.6231366812716964,0.15161517417666348,0.0016667527017873995,2635,underweight_large_world_product,HS1992:710812,0.008250414089885472,0.02820425638304917,0.1347322183756686,0.10957988571026195,0.036500753644387186,0.529130362550928,0.16185252333570502,0.0,0.0042761932440392725,0.020427448756235256,0.016613973458220244,0.005534068121373248,0.08022419208032006,0.024539298516475405,0.0
Poland,POL,616,2023,36687353.0,17.417942648730254,3,False,0.44076503451131455,0.8418173512252001,0.9750880897088456,362732653477.0,4930,4987,balanced_2000_2024,0.44076503451131455,0.13026787025264885,0.0013913736287508027,2306,underweight_large_world_product,HS1992:710812,0.012281523335547717,0.033617486737123,0.08863279715922458,0.1755816074164375,0.10258797714565962,0.4544640283854834,0.14511610315607196,0.0,0.004379278400491682,0.011546005720467212,0.022872642053676007,0.013363917296292493,0.05920206108421627,0.018903965697505187,0.0
Senegal,SEN,686,2023,18077573.0,16.710182667192086,3,False,0.7739299883490429,0.9266418718814844,0.925703631088638,11833145420.397,4223,4987,balanced_2000_2024,0.7739299883490429,0.1262507564702836,0.0035957697763732144,3036,underweight_large_world_product,HS1992:100640,0.007998134675149982,0.02459098631102468,0.08847973724765892,0.19647691415087523,0.09416812077894965,0.42284787810702135,0.17343636340447016,0.0,0.003104630624117255,0.011170633759808868,0.024805359040494968,0.011888796483727426,0.053384864482865724,0.02189647207926937,0.0
India,IND,699,2023,1438069596.0,21.08656749284882,4,False,0.6807744541229532,0.9177512230382344,0.9834308136423109,669038642941.4409,4711,4987,balanced_2000_2024,0.6807744541229532,0.12851032822555597,0.009715249499454681,2563,underweight_large_world_product,HS1992:270119,0.015980950806050553,0.03413771535798907,0.2047305226062659,0.1106191120635949,0.01606672422737364,0.4536425382210263,0.18080338752375022,0.0,0.004387049005525778,0.026309986657920836,0.014215698399312138,0.0020647400039692787,0.05829775148385841,0.023235102674969532,0.0
Singapore,SGP,702,2023,5917648.0,15.59344963061941,2,False,0.641698855527586,0.9391359566423396,0.9919215311680817,418705129294.2439,4777,4987,balanced_2000_2024,0.641698855527586,0.12189374413289422,0.004855181818590459,3002,underweight_large_world_product,HS1992:870323,0.004459004662238919,0.009985841732745445,0.19714985604232857,0.03440427055307123,0.01234512180191785,0.5250755943944923,0.22103931547544464,0.0,0.0012172116371228503,0.024031334108260527,0.004193665351874931,0.0015047931182123886,0.06400343015354959,0.026943309763873935,0.0
Slovakia,SVK,703,2023,5426740.0,15.506849143292765,1,True,0.6022011320548906,0.8916969481053718,0.9913891525024048,115229307722.016,4876,4987,balanced_2000_2024,0.6022011320548906,0.12931877873298214,0.003767308432259031,2365,underweight_large_world_product,HS1992:870829,0.016964170899681608,0.021061023481873595,0.2858717457951771,0.06604257038058163,0.01884376306976097,0.46303986808115893,0.14514102919144775,0.0,0.0027235858355425524,0.036968585040497826,0.008540544546003837,0.0024368524269151592,0.059879750244936636,0.018769460639086133,0.0
Slovenia,SVN,705,2023,2120461.0,14.567144075838945,1,True,0.6648053435890244,0.8927450562462822,0.9809325312058969,61437717422.801994,4817,4987,balanced_2000_2024,0.6648053435890244,0.17633679364945976,0.010941493542990344,2001,underweight_large_world_product,HS1992:293390,0.040813872039339616,0.006241424552080991,0.38395201752749203,0.11059235292645858,0.02833602440096395,0.3991397303652203,0.07173845022778415,0.0,0.0011005927933189774,0.06770486768603912,0.019501500917201153,0.0049966836876388365,0.07038302027071286,0.012650128294548812,0.0
South Africa,ZAF,710,2023,63212384.0,17.962010789288605,4,False,0.5512292452017539,0.8837000241706185,0.997644868461452,98248532898.86,4882,4987,balanced_2000_2024,0.5512292452017539,0.14333885762621001,0.004685441054887773,2298,underweight_large_world_product,HS1992:271000,0.010677911785004435,0.025675042924119967,0.18153519730953463,0.1208947161711685,0.0012253326646686892,0.5146941055336577,0.15597560539685057,0.0,0.0036802313222472627,0.026021047801297326,0.01732891050902019,0.00017563778436568978,0.07377566511413847,0.02235736509514108,0.0
Zimbabwe,ZWE,716,2023,16340822.0,16.60917695212838,2,False,0.8064685296918475,0.9117812158043106,0.8925055869760583,9144072403.146,4207,4987,balanced_2000_2024,0.8064685296918475,0.11505506576845126,0.002951319817124487,2886,underweight_large_world_product,HS1992:270900,0.012177482152377794,0.028913472010216525,0.06559019072856721,0.18745213929034027,0.14618229446054812,0.4146914845949033,0.15717041891542458,0.0,0.003326641423729737,0.007546483708040563,0.021567318214486986,0.016819013503341473,0.04771235603368329,0.01808325288516921,0.0
Spain,ESP,724,2023,48352528.0,17.694029063915565,3,False,0.40623229913621306,0.8514792884707285,0.9995343915139678,450558510538.93,4948,4987,balanced_2000_2024,0.40623229913621306,0.12322194206597165,0.0011535680143764937,2130,underweight_large_world_product,HS1992:710812,0.011864830769261592,0.03738177053786847,0.10109977126793179,0.13434843387617612,0.0,0.5803947251623146,0.14677529915570905,0.0,0.004606254363540674,0.012457710158060076,0.016554674935744196,0.0,0.07151736519934626,0.01808593740928044,0.0
Sweden,SWE,752,2023,10536632.0,16.170368505420207,2,False,0.4574252915561453,0.8650699595852513,0.9963911794180816,182512359538.091,4894,4987,balanced_2000_2024,0.4574252915561453,0.1556621772820178,0.0008264421026454305,2631,underweight_large_world_product,HS1992:030212,0.01177712683313592,0.03056887354335526,0.2031901193783866,0.09311053653231682,0.00699369681309913,0.5064401072100213,0.15969666652282086,0.0,0.004758417412817351,0.03162901638463278,0.014493788844517297,0.0010886540731773198,0.07883356975125044,0.02485873081562262,0.0
Switzerland,CHE,757,2023,8888822.0,16.000305090273624,2,False,0.6936672198873551,0.9135800851154025,0.9992375210610122,365222977751.559,4949,4987,balanced_2000_2024,0.6936672198873551,0.17207189926318422,0.03222829865809773,1691,overweight_large_world_product,HS1992:710812,0.08406965659420185,0.007376004789642115,0.5934169791967753,0.009561644860294155,0.0,0.3218038512628068,0.06784151989048162,0.0,0.0012692031531280623,0.10211038666541061,0.001645290391190879,0.0,0.05537339987699841,0.011673619176456262,0.0
Turkey,TUR,792,2023,85325965.0,18.261989362391304,4,False,0.6078071375085705,0.8836022038731821,0.9116406253650631,322378989513.0,4871,4987,balanced_2000_2024,0.6078071375085705,0.14188495573430115,0.004875820880616666,2295,underweight_large_world_product,HS1992:270900,0.02590654754747801,0.021245691837370437,0.2051463339912122,0.11639875772476024,0.2501825520836612,0.26709645144155064,0.1399302129214453,0.0,0.003014444045889908,0.029107178517397303,0.01651523258730525,0.03549714032788476,0.03789696818957333,0.019853992066250603,0.0
Uganda,UGA,800,2023,48656601.0,17.700298040845357,3,False,0.8009955730245957,0.932934905456058,0.9606240646610906,11763267044.570002,4335,4987,balanced_2000_2024,0.8009955730245957,0.11403996173185393,0.0041324501516223355,3030,underweight_large_world_product,HS1992:270900,0.012947632564974554,0.02070764708109927,0.1606886105358859,0.085236471531851,0.04304778390881679,0.5215101108821522,0.16880937606019483,0.0,0.0023614992806852975,0.01832492299625721,0.009720363951650546,0.004909167629602584,0.05947299308777554,0.01925101478588276,0.0
North Macedonia,MKD,807,2023,1827816.0,14.418632369474889,1,True,0.7217709201174518,0.8907662698241681,0.9022857922494822,12029379950.087002,4421,4987,balanced_2000_2024,0.7217709201174518,0.14645028957924366,0.004075608111778428,2483,underweight_large_world_product,HS1992:270900,0.018102598191701458,0.028299240003439356,0.2343312026613837,0.1874869298417021,0.1648590402692093,0.2701368416963774,0.11488674552788812,0.0,0.00414443189337621,0.034317872487212076,0.02745751516764061,0.024143654187181895,0.03956161869245678,0.016825197151376092,0.0
Egypt,EGY,818,2023,114535772.0,18.556397751379823,4,False,0.7354561863959088,0.9006132044241575,0.9513127970437119,84204454659.392,4473,4987,balanced_2000_2024,0.7354561863959088,0.1336126251383175,0.002662531723997108,2553,underweight_large_world_product,HS1992:100110,0.011422994410248521,0.06745120401810006,0.24603367945997304,0.14937269785261312,0.0676311467482093,0.32862305412400594,0.14088821779709854,0.0,0.00901233243759858,0.032873205785086346,0.01995807828408036,0.009036375058143031,0.04390818894247983,0.01882444463092936,0.0
United Kingdom,GBR,826,2023,68492000.0,18.042227508091,4,False,0.45862053584142853,0.8695978183617152,0.9967384565630041,759768280818.438,4937,4987,balanced_2000_2024,0.45862053584142853,0.1572288482425237,0.0035362598329417017,2088,underweight_large_world_product,HS1992:710813,0.03408488668396886,0.013880386868514116,0.3499582852977423,0.05715766055875817,0.007673249535671218,0.45155888443683134,0.11977153330248287,0.0,0.002182397240497125,0.05502353813029254,0.00898683313789067,0.0012064561867710655,0.07099808331368185,0.018831540233390454,0.0
United States,USA,842,2023,336806231.0,19.635018340755135,4,False,0.4654586973589124,0.8748562486828486,0.9993523607586106,3019230792510.0,4962,4987,balanced_2000_2024,0.4654586973589124,0.12636445842719196,0.0017905417547140479,2367,underweight_large_world_product,HS1992:710812,0.007285613765036225,0.021052825534150065,0.12334137243335953,0.09090270787310316,0.0017355964853096415,0.5754525967878639,0.18751490088621367,0.0,0.0026603288969850314,0.015585965729208062,0.01148687144994992,0.00021931770991429067,0.07271675574361969,0.02369521889751497,0.0
Burkina Faso,BFA,854,2023,23025776.0,16.952124842035015,3,False,0.863248202994302,0.9429475038981692,0.8784961149573091,5880260302.315001,3490,4987,balanced_2000_2024,0.863248202994302,0.08518375954516544,0.006603068386128896,3316,underweight_large_world_product,HS1992:270900,0.008894347298769367,0.013192380722178947,0.03531966555163455,0.1881572062317149,0.11843939805908352,0.44755317727599864,0.19733817215938945,0.0,0.0011237765872663674,0.0030086618975661006,0.016027938212332504,0.010089113204939104,0.03812426223675347,0.016810007406307892,0.0
Azerbaijan,AZE,31,2024,10202830.0,16.138175690752487,2,False,0.6762208281352049,0.8923842821392769,0.9512561359527522,21008223820.309998,4430,4988,balanced_2000_2024,0.6762208281352049,0.17437219958306327,0.00955467091578277,2700,overweight_large_world_product,HS1992:710813,0.05135174248322949,0.02282181318639516,0.35393174599918525,0.08346376709440578,0.06407578843569549,0.3503305880538558,0.12537629723046248,0.0,0.003979489763785482,0.06171585705215199,0.014553760653740033,0.011173036169551231,0.06108791522017887,0.021862140723655665,0.0
Australia,AUS,36,2024,27196812.0,17.118610318514726,3,False,0.5325608914000589,0.8820381666277739,0.9874838272021411,294010309237.514,4773,4988,balanced_2000_2024,0.5325608914000589,0.14890453836132544,0.0038274250809926524,2461,underweight_large_world_product,HS1992:854211,0.009883381908920352,0.011250181505048308,0.11012146448488899,0.07711052171039291,0.019053885397994127,0.6086941102984821,0.17376983660319362,0.0,0.0016752030834903398,0.01639758583279549,0.01148210663808702,0.002837210009177915,0.09063731549725318,0.0258751173005215,0.0
Austria,AUT,40,2024,9177982.0,16.0323179127234,2,False,0.47128282706567615,0.8387287744918219,0.988284709754488,201941075583.91797,4907,4988,balanced_2000_2024,0.47128282706567615,0.12197445462614454,0.002423652468753701,2190,underweight_large_world_product,HS1992:854211,0.009751409720394066,0.033829206432774594,0.08473529528337193,0.13062442922087167,0.04015150621203481,0.5632943042938757,0.14736525855707122,0.0,0.004126299005072942,0.010335541429774608,0.01593284351506724,0.0048974580726312,0.068707515560259,0.01797479704333954,0.0
Armenia,ARM,51,2024,3033500.0,14.925227626364489,1,True,0.7922783628330996,0.929585994764656,0.9629143027095306,16795026899.242,4387,4988,balanced_2000_2024,0.7922783628330996,0.15297622840966052,0.03299885573518535,2551,overweight_large_world_product,HS1992:710812,0.06907493175698476,0.008919504888846604,0.5168929403520356,0.012873770214498485,0.02946931800428211,0.3337558520632733,0.09808861447706388,0.0,0.0013644722171772816,0.07907233250663404,0.0019693808128266044,0.004508105122099981,0.05105671145829216,0.015005226292630458,0.0
