model_label,sample,exposure,exposure_label,flow,dimension,metric,outcome,term,coefficient,std_error,t_stat,p_value,ci_low,ci_high,nobs,clusters,r_squared,status,candidate_rows,dropped_rows,dropped_regressors,fixed_effects,se_method,cluster_col,p_value_reference,bh_q_value
main_country_year_fe,rd2_countries,gdp_pc,Real GDP per capita,Exports,partner,top_5pct_share,partner_top_5pct_share,log_gdp_pc_level_lag,-0.032434102434965584,0.03012252801976977,-1.0767390576806402,0.285979961327988,-0.09270914177885922,0.02784093690892806,1887,60,0.7181377112160482,ok,1887,0,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",
main_country_year_fe,rd2_countries,gdp_pc,Real GDP per capita,Exports,partner,top_5pct_share,partner_top_5pct_share,log_population_lag,0.050625830432380226,0.0443807804018594,1.140715191891019,0.2585977455814159,-0.038179906027690794,0.13943156689245123,1887,60,0.7181377112160482,ok,1887,0,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",
main_country_year_fe,rd2_countries,gni_pc,Real GNI per capita,Imports,product,gini,product_gini,gni_pc_growth_lag,-0.0018446103885910309,0.013574223895013561,-0.13589067064590274,0.8924130353637991,-0.029059290728931132,0.02537006995174907,1554,55,0.9152371045917701,ok,1892,338,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",0.9898292381599813
main_country_year_fe,rd2_countries,gni_pc,Real GNI per capita,Imports,product,gini,product_gini,log_gni_pc_level_lag,-0.01954247085485815,0.010747569108504081,-1.8183154402231336,0.07456400098606378,-0.04109004955886776,0.00200510784915146,1554,55,0.9152371045917701,ok,1892,338,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",
main_country_year_fe,rd2_countries,gni_pc,Real GNI per capita,Imports,product,gini,product_gini,log_population_lag,-0.015091085070095156,0.013165358020316716,-1.1462722887449524,0.2567366547892991,-0.04148603868660866,0.011303868546418346,1554,55,0.9152371045917701,ok,1892,338,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",
main_country_year_fe,rd2_countries,gni_pc,Real GNI per capita,Imports,partner,gini,partner_gini,gni_pc_growth_lag,-0.01435220917941897,0.021490731429269234,-0.6678325131303825,0.5070848641200317,-0.057438531509972975,0.028734113151135034,1560,55,0.8414728254545099,ok,1892,332,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",0.9898292381599813
main_country_year_fe,rd2_countries,gni_pc,Real GNI per capita,Imports,partner,gini,partner_gini,log_gni_pc_level_lag,0.03306909620359806,0.009775952325288934,3.3826981866567856,0.0013417730629328086,0.013469491864312403,0.05266870054288372,1560,55,0.8414728254545099,ok,1892,332,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",
main_country_year_fe,rd2_countries,gni_pc,Real GNI per capita,Imports,partner,gini,partner_gini,log_population_lag,0.0017537341258408931,0.017708609960590264,0.09903285067228607,0.9214789103366816,-0.03374989120674725,0.037257359458429035,1560,55,0.8414728254545099,ok,1892,332,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",
main_country_year_fe,rd2_countries,gni_pc,Real GNI per capita,Imports,product,top_1pct_share,product_top_1pct_share,gni_pc_growth_lag,0.0006368216709602345,0.04972580374713039,0.01280666420594528,0.9898292381599811,-0.09905741235016555,0.10033105569208603,1554,55,0.8212108824364417,ok,1892,338,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",0.9898292381599813
main_country_year_fe,rd2_countries,gni_pc,Real GNI per capita,Imports,product,top_1pct_share,product_top_1pct_share,log_gni_pc_level_lag,-0.03100055650498773,0.03990646486421598,-0.7768304361328143,0.4406485321591884,-0.11100820137605877,0.04900708836608331,1554,55,0.8212108824364417,ok,1892,338,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",
main_country_year_fe,rd2_countries,gni_pc,Real GNI per capita,Imports,product,top_1pct_share,product_top_1pct_share,log_population_lag,0.03830776914538675,0.04811777883216621,0.7961250513870026,0.4294454455377382,-0.058162569028836986,0.13477810731961049,1554,55,0.8212108824364417,ok,1892,338,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",
main_country_year_fe,rd2_countries,gni_pc,Real GNI per capita,Imports,product,top_5pct_share,product_top_5pct_share,gni_pc_growth_lag,0.001574191441067744,0.03170068068735785,0.049657969700806055,0.9605781726410674,-0.06198184669047915,0.06513022957261463,1554,55,0.8933977802338631,ok,1892,338,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",0.9898292381599813
main_country_year_fe,rd2_countries,gni_pc,Real GNI per capita,Imports,product,top_5pct_share,product_top_5pct_share,log_gni_pc_level_lag,-0.035143817956223095,0.02489728384594262,-1.4115522871363455,0.16381808197030337,-0.08505986667109254,0.014772230758646351,1554,55,0.8933977802338631,ok,1892,338,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",
main_country_year_fe,rd2_countries,gni_pc,Real GNI per capita,Imports,product,top_5pct_share,product_top_5pct_share,log_population_lag,-0.006803167315926674,0.029800377954682083,-0.22829130980393472,0.8202820726717297,-0.06654932785744475,0.0529429932255914,1554,55,0.8933977802338631,ok,1892,338,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",
main_country_year_fe,rd2_countries,gni_pc,Real GNI per capita,Imports,partner,top_1pct_share,partner_top_1pct_share,gni_pc_growth_lag,-0.09705225787742484,0.10047471100771577,-0.9659371687067794,0.3383818261818504,-0.29849192496347476,0.10438740920862506,1560,55,0.810187924706444,ok,1892,332,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",0.9898292381599813
main_country_year_fe,rd2_countries,gni_pc,Real GNI per capita,Imports,partner,top_1pct_share,partner_top_1pct_share,log_gni_pc_level_lag,0.09557013352973776,0.04978680864049447,1.919587459799644,0.06019995034770234,-0.004246407938571797,0.1953866749980473,1560,55,0.810187924706444,ok,1892,332,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",
main_country_year_fe,rd2_countries,gni_pc,Real GNI per capita,Imports,partner,top_1pct_share,partner_top_1pct_share,log_population_lag,-0.12595310178459093,0.09139549456617926,-1.3781106211246397,0.17385295331815473,-0.3091900358740278,0.05728383230484596,1560,55,0.810187924706444,ok,1892,332,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",
main_country_year_fe,rd2_countries,gni_pc,Real GNI per capita,Imports,partner,top_5pct_share,partner_top_5pct_share,gni_pc_growth_lag,-0.056793743904542004,0.060421507174498866,-0.9399590735219532,0.3514243281578203,-0.17793157219980088,0.06434408439071686,1560,55,0.8265653454994,ok,1892,332,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",0.9898292381599813
main_country_year_fe,rd2_countries,gni_pc,Real GNI per capita,Imports,partner,top_5pct_share,partner_top_5pct_share,log_gni_pc_level_lag,0.11192323003837251,0.02810561069945956,3.9822379678988677,0.0002056504023228227,0.0555748732651494,0.16827158681159562,1560,55,0.8265653454994,ok,1892,332,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",
main_country_year_fe,rd2_countries,gni_pc,Real GNI per capita,Imports,partner,top_5pct_share,partner_top_5pct_share,log_population_lag,-0.011853758504524456,0.055986503412790344,-0.21172528702366536,0.8331184491279363,-0.12409993961489778,0.10039242260584887,1560,55,0.8265653454994,ok,1892,332,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",
main_country_year_fe,rd2_countries,gni_pc,Real GNI per capita,Exports,product,gini,product_gini,gni_pc_growth_lag,0.003439492194407071,0.012854529062030563,0.26757045534764634,0.7900493270340614,-0.022332286881469453,0.029211271270283598,1551,55,0.9257559830579418,ok,1887,336,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",0.9898292381599813
main_country_year_fe,rd2_countries,gni_pc,Real GNI per capita,Exports,product,gini,product_gini,log_gni_pc_level_lag,-0.007123467960980616,0.009438868049448245,-0.7546951523913953,0.4537108040483232,-0.026047259017259405,0.011800323095298174,1551,55,0.9257559830579418,ok,1887,336,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",
main_country_year_fe,rd2_countries,gni_pc,Real GNI per capita,Exports,product,gini,product_gini,log_population_lag,-0.010700334273654629,0.018673402274310757,-0.5730254249583226,0.5690060674098841,-0.04813825173342402,0.02673758318611476,1551,55,0.9257559830579418,ok,1887,336,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",
main_country_year_fe,rd2_countries,gni_pc,Real GNI per capita,Exports,partner,gini,partner_gini,gni_pc_growth_lag,-0.007724248706111429,0.03054196567555704,-0.2529060764511697,0.8013010888813535,-0.0689572031095863,0.053508705697363435,1557,55,0.7690649525984424,ok,1887,330,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",0.9898292381599813
main_country_year_fe,rd2_countries,gni_pc,Real GNI per capita,Exports,partner,gini,partner_gini,log_gni_pc_level_lag,0.0100585391245826,0.012912769439253024,0.7789606382970053,0.43940326980678146,-0.015830004877323497,0.0359470831264887,1557,55,0.7690649525984424,ok,1887,330,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",
main_country_year_fe,rd2_countries,gni_pc,Real GNI per capita,Exports,partner,gini,partner_gini,log_population_lag,0.017726535005206573,0.01961930378604196,0.9035251810422557,0.37026032279511023,-0.02160780080409848,0.057060870814511624,1557,55,0.7690649525984424,ok,1887,330,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",
main_country_year_fe,rd2_countries,gni_pc,Real GNI per capita,Exports,product,top_1pct_share,product_top_1pct_share,gni_pc_growth_lag,-0.005962268088273662,0.05502654154975649,-0.10835258623118114,0.914117623264369,-0.11628384154199999,0.10435930536545267,1551,55,0.8840359084691444,ok,1887,336,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",0.9898292381599813
main_country_year_fe,rd2_countries,gni_pc,Real GNI per capita,Exports,product,top_1pct_share,product_top_1pct_share,log_gni_pc_level_lag,0.019125824793537194,0.048810512524258776,0.3918382291935918,0.6967198844754934,-0.07873336081219297,0.11698501039926736,1551,55,0.8840359084691444,ok,1887,336,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",
main_country_year_fe,rd2_countries,gni_pc,Real GNI per capita,Exports,product,top_1pct_share,product_top_1pct_share,log_population_lag,-0.0321681955632627,0.05779521573445878,-0.5565892462632216,0.580107533383078,-0.1480406265456396,0.0837042354191142,1551,55,0.8840359084691444,ok,1887,336,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",
main_country_year_fe,rd2_countries,gni_pc,Real GNI per capita,Exports,product,top_5pct_share,product_top_5pct_share,gni_pc_growth_lag,0.0027269997708403923,0.03145947462330723,0.08668294062419125,0.9312441671791578,-0.06034544931870605,0.06579944886038683,1551,55,0.9195128893650466,ok,1887,336,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",0.9898292381599813
main_country_year_fe,rd2_countries,gni_pc,Real GNI per capita,Exports,product,top_5pct_share,product_top_5pct_share,log_gni_pc_level_lag,-0.019556238404851184,0.028260263229743336,-0.6920048212526433,0.4918992105921203,-0.07621465483290613,0.03710217802320375,1551,55,0.9195128893650466,ok,1887,336,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",
main_country_year_fe,rd2_countries,gni_pc,Real GNI per capita,Exports,product,top_5pct_share,product_top_5pct_share,log_population_lag,-0.021935168882713525,0.046674504917813796,-0.46996039746619245,0.6402757525513122,-0.11551191707887001,0.07164157931344295,1551,55,0.9195128893650466,ok,1887,336,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",
main_country_year_fe,rd2_countries,gni_pc,Real GNI per capita,Exports,partner,top_1pct_share,partner_top_1pct_share,gni_pc_growth_lag,0.04861039988308825,0.0977704948638096,0.4971888497731406,0.6210742641607256,-0.14740764026526043,0.2446284400314369,1557,55,0.7533286846173122,ok,1887,330,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",0.9898292381599813
main_country_year_fe,rd2_countries,gni_pc,Real GNI per capita,Exports,partner,top_1pct_share,partner_top_1pct_share,log_gni_pc_level_lag,0.020556955602606175,0.0557050513522258,0.36903216321664484,0.7135468081126527,-0.09112494810092345,0.1322388593061358,1557,55,0.7533286846173122,ok,1887,330,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",
main_country_year_fe,rd2_countries,gni_pc,Real GNI per capita,Exports,partner,top_1pct_share,partner_top_1pct_share,log_population_lag,-0.06646914808944335,0.09484508730235572,-0.7008180389728252,0.4864255493305194,-0.25662209920832435,0.12368380302943768,1557,55,0.7533286846173122,ok,1887,330,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",
main_country_year_fe,rd2_countries,gni_pc,Real GNI per capita,Exports,partner,top_5pct_share,partner_top_5pct_share,gni_pc_growth_lag,0.03018806241435029,0.07243774025678809,0.41674494962619135,0.6785169711849875,-0.11504086270963038,0.17541698753833096,1557,55,0.7618769871216555,ok,1887,330,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",0.9898292381599813
main_country_year_fe,rd2_countries,gni_pc,Real GNI per capita,Exports,partner,top_5pct_share,partner_top_5pct_share,log_gni_pc_level_lag,0.02351750459958612,0.03685674743196148,0.638078675905953,0.5261192325277855,-0.05037582495673181,0.09741083415590404,1557,55,0.7618769871216555,ok,1887,330,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",
main_country_year_fe,rd2_countries,gni_pc,Real GNI per capita,Exports,partner,top_5pct_share,partner_top_5pct_share,log_population_lag,-0.006116329355736061,0.061021076102167136,-0.10023306284365643,0.9205305087390003,-0.12845622097591816,0.11622356226444604,1557,55,0.7618769871216555,ok,1887,330,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",
