country,iso3,reporter_code,flow,n_years,first_year,last_year,first_partner_gini,last_partner_gini,endpoint_change,abs_endpoint_change,mean_partner_gini,sd_partner_gini,min_partner_gini,max_partner_gini,range_partner_gini,first_partner_active_count,last_partner_active_count,min_partner_active_count,median_partner_active_count,mean_partner_active_count,slope_per_year,slope_per_decade,slope_std_error,slope_p_value,slope_ci_low,slope_ci_high,slope_se_method,slope_hac_maxlags,status,window,slope_q_value,abs_slope_per_decade,stable_slope_10yr_0p02,stable_endpoint_0p05,stable_sd_0p02,low_active_partner_warning
Guyana,GUY,328,Imports,25,2000,2024,0.925766633220781,0.9172253982612206,-0.008541234959560384,0.008541234959560384,0.912776804719639,0.011616764282336114,0.8913822436789509,0.9330872431802568,0.041704999501305906,122.0,157.0,107.0,132.0,133.24,4.46663137597704e-05,0.000446663137597704,0.0003434281424655504,0.8965188424742548,-0.0006284404767501991,0.0007177731042697399,HAC/Newey-West,3,ok,main_2000_2024,0.9590269006486479,0.000446663137597704,True,True,True,False
"China, Hong Kong SAR",HKG,344,Exports,25,2000,2024,0.9295890818711524,0.9464275121645684,0.01683843029341603,0.01683843029341603,0.9397975617549466,0.004001077416055982,0.9295890818711524,0.9464275121645684,0.01683843029341603,187.0,198.0,186.0,200.0,198.12,0.0003405498866922343,0.003405498866922343,0.000116898986236365,0.003577477478140289,0.0001114320838397154,0.0005696676895447532,HAC/Newey-West,3,ok,main_2000_2024,0.00825571725724682,0.003405498866922343,True,True,True,False
"China, Hong Kong SAR",HKG,344,Imports,25,2000,2024,0.948256790614497,0.9450194030634512,-0.003237387551045745,0.003237387551045745,0.9494246501392665,0.002681824660123487,0.9424784774217548,0.9540926889452492,0.0116142115234944,178.0,186.0,178.0,192.0,192.08,-0.00011479736965636089,-0.001147973696563609,9.945743641417203e-05,0.2484033607950441,-0.0003097303630228206,8.013562371009879e-05,HAC/Newey-West,3,ok,main_2000_2024,0.3312044810600588,0.001147973696563609,True,True,True,False
Hungary,HUN,348,Exports,25,2000,2024,0.9217854054355734,0.9020833246358836,-0.019702080799689825,0.019702080799689825,0.9037541876781617,0.00743307845287992,0.8927934136376245,0.9217854054355734,0.02899199179794887,179.0,206.0,176.0,195.0,196.4,-0.0002341992511226531,-0.002341992511226531,0.0003274103627377552,0.47441874750057944,-0.0008759117702538482,0.000407513268008542,HAC/Newey-West,3,ok,main_2000_2024,0.5581397029418581,0.002341992511226531,True,True,True,False
Hungary,HUN,348,Imports,25,2000,2024,0.9000224407194246,0.9127892827313528,0.012766842011928237,0.012766842011928237,0.9016093681312435,0.00590748881246269,0.89229536251756,0.9135195337878212,0.021224171270261216,179.0,199.0,155.0,173.0,174.36,0.0005674483618779893,0.005674483618779893,0.00015251714699235963,0.00019878581414064408,0.000268520246748163,0.0008663764770078156,HAC/Newey-West,3,ok,main_2000_2024,0.0005421431294744838,0.005674483618779893,True,True,True,False
Iceland,ISL,352,Exports,25,2000,2024,0.894601198206461,0.9194400051009222,0.024838806894461163,0.024838806894461163,0.9024986098279595,0.010097492307969498,0.8856302250507315,0.921019319212368,0.03538909416163649,107.0,143.0,102.0,129.0,125.68,0.0007776106413196655,0.007776106413196655,0.00025040896834403455,0.0019004590228491418,0.00028681808195952737,0.0012684032006798037,HAC/Newey-West,3,ok,main_2000_2024,0.004751147557122855,0.007776106413196655,True,True,True,False
Iceland,ISL,352,Imports,25,2000,2024,0.8626996439415204,0.882571990284647,0.019872346343126512,0.019872346343126512,0.8618624458992704,0.009658904574210855,0.8422356884356261,0.8838579689955008,0.041622280559874714,123.0,186.0,122.0,138.0,143.52,0.0007901267457241347,0.007901267457241347,0.00020824926506796013,0.00014815641299957674,0.0003819656863839977,0.0011982878050642717,HAC/Newey-West,3,ok,main_2000_2024,0.00042330403714164783,0.007901267457241347,True,True,True,False
Ireland,IRL,372,Exports,25,2000,2024,0.9271620463367084,0.940790865530456,0.013628819193747588,0.013628819193747588,0.9313596170286503,0.004825863613182906,0.9254192672312124,0.940790865530456,0.015371598299243616,205.0,220.0,204.0,212.0,211.92,0.00031614865015845706,0.0031614865015845706,0.00016668758570625666,0.05787363919136124,-1.0553014495739521e-05,0.0006428503148126536,HAC/Newey-West,3,ok,main_2000_2024,0.0992119528994764,0.0031614865015845706,True,True,True,False
Ireland,IRL,372,Imports,25,2000,2024,0.9305461237971864,0.9315886895496026,0.0010425657524162357,0.0010425657524162357,0.9363986990743269,0.0030981571775246237,0.9305461237971864,0.9455256776777196,0.01497955388053318,204.0,236.0,204.0,224.0,223.08,0.0001524871566541148,0.0015248715665411479,0.00012964927368179887,0.23953443704963173,-0.00010162075038398766,0.00040659506369221724,HAC/Newey-West,3,ok,main_2000_2024,0.32663786870404327,0.0015248715665411479,True,True,True,False
Italy,ITA,380,Exports,25,2000,2024,0.8722894765925233,0.8587913337185002,-0.013498142874023067,0.013498142874023067,0.861408713327621,0.006892909983823824,0.8468640041507938,0.8722894765925233,0.025425472441729546,218.0,225.0,217.0,226.0,226.0,-0.0002969437245489096,-0.002969437245489096,0.0002633379225681822,0.2594826565561388,-0.0008130765685461442,0.000219189119448325,HAC/Newey-West,3,ok,main_2000_2024,0.34597687540818506,0.002969437245489096,True,True,True,False
Italy,ITA,380,Imports,25,2000,2024,0.8783551948820154,0.8691131889794921,-0.009242005902523331,0.009242005902523331,0.8699594588996579,0.007490019554235558,0.8571968115313189,0.882775711543347,0.025578900012028116,209.0,222.0,206.0,214.0,214.12,-0.000552642100268559,-0.00552642100268559,0.00022632093966348134,0.014612160433324759,-0.000996222990956245,-0.00010906120958087292,HAC/Newey-West,3,ok,main_2000_2024,0.028281600838693084,0.00552642100268559,True,True,True,False
Japan,JPN,392,Exports,25,2000,2024,0.9199058080541876,0.908553566917962,-0.011352241136225683,0.011352241136225683,0.911503929129034,0.004734640092548804,0.8998046929730448,0.9199058080541876,0.020101115081142873,219.0,217.0,214.0,216.0,216.32,-0.0001796682443792226,-0.001796682443792226,0.0001929166630247339,0.3516851167346373,-0.000557777955925351,0.00019844146716690574,HAC/Newey-West,3,ok,main_2000_2024,0.45871971747996165,0.001796682443792226,True,True,True,False
Japan,JPN,392,Imports,25,2000,2024,0.9058118899819412,0.9098641005818664,0.004052210599925221,0.004052210599925221,0.9060173426475947,0.0022846260536628945,0.901668140589269,0.9119595014358496,0.010291360846580555,214.0,217.0,209.0,214.0,214.12,0.00010353441733362834,0.0010353441733362834,8.546176651992514e-05,0.22571509679843926,-6.396756710059593e-05,0.0002710364017678526,HAC/Newey-West,3,ok,main_2000_2024,0.3224501382834847,0.0010353441733362834,True,True,True,False
Korea,KOR,410,Exports,25,2000,2024,0.8999884464492902,0.9063076367803398,0.006319190331049551,0.006319190331049551,0.8926369440995924,0.011560801903110164,0.8692988013590761,0.9103183739716896,0.041019572612613464,223.0,223.0,218.0,223.0,222.2,0.000948724287508737,0.00948724287508737,0.0003927070952008719,0.0156982139096228,0.0001790325244416859,0.0017184160505757883,HAC/Newey-West,3,ok,main_2000_2024,0.030383639825076386,0.00948724287508737,True,True,True,False
Korea,KOR,410,Imports,25,2000,2024,0.914627811135531,0.9113807656921868,-0.0032470454433441986,0.0032470454433441986,0.910236393414907,0.00419038098078851,0.9014815576317572,0.9167963487935124,0.015314791161755159,215.0,229.0,211.0,223.0,223.0,-0.0002862728772954834,-0.002862728772954834,0.00010287385286925169,0.005389925032597042,-0.0004879019238700892,-8.464383072087758e-05,HAC/Newey-West,3,ok,main_2000_2024,0.011977611183548982,0.002862728772954834,True,True,True,False
Kyrgyzstan,KGZ,417,Exports,25,2000,2024,0.869995251641215,0.9350187192229626,0.0650234675817476,0.0650234675817476,0.9094039807401455,0.026396208036331283,0.8452106418853416,0.9400378598282008,0.0948272179428592,64.0,102.0,59.0,85.0,81.48,0.0032303959184920225,0.032303959184920225,0.0003827658458035188,3.1838785583542204e-17,0.002480188646205114,0.003980603190778931,HAC/Newey-West,3,ok,main_2000_2024,2.3879089187656655e-16,0.032303959184920225,False,False,False,False
Kyrgyzstan,KGZ,417,Imports,25,2000,2024,0.8528093470364775,0.9453047130688486,0.09249536603237107,0.09249536603237107,0.9161066319878395,0.025167485613052366,0.8528093470364775,0.9453047130688486,0.09249536603237107,86.0,152.0,86.0,124.0,119.08,0.003031796313926898,0.03031796313926898,0.0005390984120914904,1.867724851942992e-08,0.001975182842104845,0.0040884097857489515,HAC/Newey-West,3,ok,main_2000_2024,8.004535079755681e-08,0.03031796313926898,False,False,False,False
Luxembourg,LUX,442,Exports,25,2000,2024,0.9322574708599624,0.9143020310310784,-0.017955439828883923,0.017955439828883923,0.9184535519086916,0.015239957795455115,0.8539426994922246,0.9327349639264216,0.07879226443419707,182.0,199.0,51.0,193.0,188.24,-0.001094014464349445,-0.010940144643494451,0.00033951518964027276,0.0012717288058099986,-0.0017594520082486662,-0.000428576920450224,HAC/Newey-West,3,ok,main_2000_2024,0.0035326832029582574,0.010940144643494451,True,True,True,False
Luxembourg,LUX,442,Imports,25,2000,2024,0.9467894604660768,0.9453839734363672,-0.0014054870297096622,0.0014054870297096622,0.948436760957408,0.004524714977287189,0.9401284190234382,0.9572422735224644,0.017113854499026138,134.0,227.0,124.0,207.0,191.68,-0.00034135478949156445,-0.0034135478949156445,9.341667970026821e-05,0.00025807598065004394,-0.0005244481172594041,-0.00015826146172372477,HAC/Newey-West,3,ok,main_2000_2024,0.0006451899516251099,0.0034135478949156445,True,True,True,False
Mauritania,MRT,478,Exports,24,2000,2024,0.8298698268029217,0.9055373619478284,0.07566753514490676,0.07566753514490676,0.8770927603074764,0.03446023006258437,0.8088536033162586,0.9185310994866828,0.10967749617042422,51.0,101.0,32.0,76.5,71.125,0.00369355539973494,0.0369355539973494,0.0005042590081275326,2.3940030063416287e-13,0.0027052259049250857,0.004681884894544794,HAC/Newey-West,3,ok,main_2000_2024,1.5960020042277524e-12,0.0369355539973494,False,False,False,False
Mauritania,MRT,478,Imports,25,2000,2024,0.9052860996572332,0.8911200921041413,-0.01416600755309183,0.01416600755309183,0.8810372289961519,0.02273569115620935,0.8300155492115535,0.9126879384314804,0.08267238921992692,89.0,139.0,75.0,129.0,118.08,9.033994722672418e-05,0.0009033994722672418,0.0004847704956224661,0.8521655030763687,-0.0008597927649609413,0.0010404726594143896,HAC/Newey-West,3,ok,main_2000_2024,0.946850558973743,0.0009033994722672418,True,True,False,False
Mexico,MEX,484,Exports,25,2000,2024,0.9786603595765722,0.962319229537978,-0.016341130038594165,0.016341130038594165,0.967202349945543,0.0073209672202917495,0.9579438086347984,0.9786603595765722,0.020716550941773715,185.0,136.0,135.0,175.0,171.76,-0.0009133426894892913,-0.009133426894892913,0.00010700228486672933,1.392723938335254e-17,-0.001123063314091576,-0.0007036220648870066,HAC/Newey-West,3,ok,main_2000_2024,1.6712687260023046e-16,0.009133426894892913,True,True,True,False
Mexico,MEX,484,Imports,25,2000,2024,0.9640981429297086,0.9474899566271688,-0.016608186302539796,0.016608186302539796,0.9521433327080474,0.0037926942297448834,0.946734937680269,0.9640981429297086,0.017363205249439684,189.0,220.0,185.0,216.0,211.44,-0.0003830589948640231,-0.003830589948640231,0.00010416739844368147,0.00023567833449877806,-0.0005872233441768724,-0.00017889464555117377,HAC/Newey-West,3,ok,main_2000_2024,0.0006148130465185515,0.003830589948640231,True,True,True,False
Morocco,MAR,504,Exports,25,2000,2024,0.9111022888854166,0.8853406873340974,-0.025761601551319124,0.025761601551319124,0.881934219063949,0.015870015256449106,0.8564845576640892,0.913285642059308,0.056801084395218804,145.0,180.0,145.0,167.0,167.68,-0.0012961072497677528,-0.012961072497677528,0.0005107698307633841,0.011162938152652818,-0.0022971977224536043,-0.00029501677708190137,HAC/Newey-West,3,ok,main_2000_2024,0.023920581755684612,0.012961072497677528,True,True,True,False
Morocco,MAR,504,Imports,25,2000,2024,0.8695833431650897,0.897164402713418,0.027581059548328346,0.027581059548328346,0.8788527807951517,0.009226604244026047,0.8624624482161642,0.897164402713418,0.03470195449725377,145.0,201.0,145.0,177.0,173.68,0.0009753791190942017,0.009753791190942017,0.00015527676816083486,3.352092858312176e-10,0.0006710422458631896,0.0012797159923252138,HAC/Newey-West,3,ok,main_2000_2024,1.828414286352096e-09,0.009753791190942017,True,True,True,False
Mozambique,MOZ,508,Exports,25,2000,2024,0.8830278637801257,0.8891877799012278,0.006159916121102116,0.006159916121102116,0.9102918651932993,0.02636048313554172,0.8674038035762177,0.9521051121082325,0.08470130853201474,73.0,121.0,70.0,113.0,109.16,-0.0025758316859784292,-0.025758316859784292,0.0006897518203339273,0.00018813886364905488,-0.003927720412103869,-0.0012239429598529896,HAC/Newey-West,3,ok,main_2000_2024,0.0007525554545962195,0.025758316859784292,False,True,False,False
Mozambique,MOZ,508,Imports,25,2000,2024,0.9349810662978446,0.9236601469122968,-0.0113209193855478,0.0113209193855478,0.917800939458453,0.009490632805066011,0.895289938603778,0.9377219930447512,0.0424320544409732,145.0,209.0,127.0,175.0,169.84,4.923118251078627e-05,0.0004923118251078627,0.0003813153246301422,0.897271520454333,-0.0006981331205174914,0.0007965954855390639,HAC/Newey-West,3,ok,main_2000_2024,0.9590269006486479,0.0004923118251078627,True,True,True,False
Netherlands,NLD,528,Exports,25,2000,2024,0.9245046992507472,0.8990734870818642,-0.025431212168883,0.025431212168883,0.9018650841550846,0.01171309163350708,0.8877365553614287,0.9294676567720406,0.04173110141061187,220.0,235.0,220.0,232.0,231.64,-0.0012853159993943403,-0.012853159993943403,0.0003661611248590004,0.00044769057466660986,-0.002002978616656655,-0.0005676533821320256,HAC/Newey-West,3,ok,main_2000_2024,0.0014923019155553662,0.012853159993943403,True,True,True,False
Netherlands,NLD,528,Imports,25,2000,2024,0.8945138011039193,0.8793518175299744,-0.015161983573944937,0.015161983573944937,0.8918562655134231,0.005999988900999487,0.8792324760247858,0.9042263915369212,0.024993915512135367,207.0,231.0,207.0,224.0,222.84,-0.000638395582526638,-0.00638395582526638,0.00012771655951191577,5.776778097784498e-07,-0.0008887154393993593,-0.0003880757256539166,HAC/Newey-West,3,ok,main_2000_2024,2.166291786669187e-06,0.00638395582526638,True,True,True,False
New Zealand,NZL,554,Exports,25,2000,2024,0.896714177462977,0.9063165856862628,0.009602408223285841,0.009602408223285841,0.9040673830700804,0.015201666557271946,0.8808291233293573,0.9296533017276184,0.04882417839826114,190.0,212.0,190.0,210.0,208.44,0.0010777560231413751,0.010777560231413751,0.0003159368025423969,0.0006465330617239436,0.00045853126876753457,0.0016969807775152157,HAC/Newey-West,3,ok,main_2000_2024,0.0020416833528124536,0.010777560231413751,True,True,True,False
New Zealand,NZL,554,Imports,25,2000,2024,0.9051052443697234,0.9296811876825029,0.024575943312779458,0.024575943312779458,0.9185127059329955,0.006879550358098723,0.9051052443697234,0.9296811876825029,0.024575943312779458,164.0,225.0,164.0,214.0,208.88,0.000749667623022263,0.00749667623022263,0.00010485377309455474,8.700037683828571e-13,0.0005441580041138008,0.0009551772419307252,HAC/Newey-West,3,ok,main_2000_2024,5.220022610297143e-12,0.00749667623022263,True,True,True,False
Niger,NER,562,Exports,25,2000,2024,0.9097717767033356,0.9012575694877872,-0.008514207215548408,0.008514207215548408,0.9066591254356264,0.017324456151100367,0.8622902415746614,0.9350931275261536,0.0728028859514922,59.0,57.0,44.0,72.0,69.4,0.00031102361155613094,0.0031102361155613094,0.00035990543666883406,0.3874882063908779,-0.0003943780821549451,0.001016425305267207,HAC/Newey-West,3,ok,main_2000_2024,0.48436025798859733,0.0031102361155613094,True,True,True,False
Niger,NER,562,Imports,25,2000,2024,0.858499639939516,0.8656091805933115,0.007109540653795543,0.007109540653795543,0.8783919276218461,0.026641694454266805,0.8135535968387795,0.922471819035834,0.10891822219705449,109.0,124.0,108.0,138.0,133.44,0.002487343697191625,0.02487343697191625,0.0005180647023315104,1.5770024552284154e-06,0.001471955538960401,0.003502731855422849,HAC/Newey-West,3,ok,main_2000_2024,5.565891018453231e-06,0.02487343697191625,False,True,False,False
Norway,NOR,579,Exports,25,2000,2024,0.9346286664336608,0.9275572112554828,-0.007071455178177977,0.007071455178177977,0.9305086399998036,0.006478217637039807,0.915119286332526,0.9500573386950776,0.03493805236255154,200.0,207.0,194.0,206.0,203.52,-7.043605201964565e-05,-0.0007043605201964565,0.00019789526824157404,0.7218960567352891,-0.0004583036504840239,0.00031743154644473263,HAC/Newey-West,3,ok,main_2000_2024,0.7598905860371464,0.0007043605201964565,True,True,True,False
Norway,NOR,579,Imports,25,2000,2024,0.8908731732376061,0.8823700733349611,-0.008503099902644973,0.008503099902644973,0.8876769741544299,0.005977375267193561,0.8750988233087291,0.897502659668735,0.02240383636000587,174.0,204.0,163.0,182.0,184.24,-0.00015255265810576978,-0.0015255265810576978,0.00011942330895129591,0.20145715492585092,-0.00038661804256490964,8.151272635337006e-05,HAC/Newey-West,3,ok,main_2000_2024,0.29481534867197695,0.0015255265810576978,True,True,True,False
Panama,PAN,591,Exports,25,2000,2024,0.834827323177882,0.8324282244095746,-0.0023990987683073506,0.0023990987683073506,0.860886134921901,0.024570667271745554,0.8177336022361945,0.901027724177474,0.0832941219412795,65.0,104.0,59.0,111.0,100.36,0.0010157667760094767,0.010157667760094767,0.0006527481460575533,0.11967506881729013,-0.00026359608123861854,0.002295129633257572,HAC/Newey-West,3,ok,main_2000_2024,0.17513424704969288,0.010157667760094767,True,True,False,False
Panama,PAN,591,Imports,25,2000,2024,0.8529094860971109,0.8675029730196406,0.014593486922529708,0.014593486922529708,0.8605553472189932,0.011072196188454732,0.8450464923529608,0.8870231910466375,0.041976698693676706,88.0,107.0,82.0,105.0,101.52,0.0006411478150512686,0.006411478150512686,0.00024296249545361178,0.008318148415907426,0.00016495007436821284,0.0011173455557343243,HAC/Newey-West,3,ok,main_2000_2024,0.017824603748373056,0.006411478150512686,True,True,True,False
Peru,PER,604,Exports,25,2000,2024,0.8808058797074103,0.9205610820387836,0.03975520233137331,0.03975520233137331,0.9070254500230203,0.011532864083242934,0.8786866612474082,0.9233535427002616,0.04466688145285336,143.0,169.0,143.0,169.0,165.76,0.0011068016658745215,0.011068016658745215,0.00033403328323401786,0.0009215348619339852,0.0004521084610981794,0.0017614948706508636,HAC/Newey-West,3,ok,main_2000_2024,0.0027646045858019555,0.011068016658745215,True,True,True,False
Peru,PER,604,Imports,25,2000,2024,0.8908840542047196,0.9230193718429625,0.032135317638242844,0.032135317638242844,0.9101399436240039,0.011843064863509068,0.8894659103924534,0.9280349201740864,0.038569009781633024,156.0,203.0,156.0,193.0,188.52,0.0015431522916480901,0.015431522916480901,0.0001187835513683785,1.3708557387830227e-38,0.0013103408090103048,0.0017759637742858754,HAC/Newey-West,3,ok,main_2000_2024,2.056283608174534e-37,0.015431522916480901,True,True,True,False
Poland,POL,616,Exports,25,2000,2024,0.8972059561082093,0.9056100789724648,0.008404122864255514,0.008404122864255514,0.9055236189956165,0.0044321689707602875,0.8964135745347277,0.9157909001722122,0.01937732563748451,168.0,227.0,168.0,218.0,212.76,0.00011866255393113215,0.0011866255393113215,0.00017768919679021973,0.5042551288543137,-0.00022960187221954866,0.00046692698008181296,HAC/Newey-West,3,ok,main_2000_2024,0.57085486285394,0.0011866255393113215,True,True,True,False
Poland,POL,616,Imports,25,2000,2024,0.8909285667801932,0.8973970497581563,0.006468482977963097,0.006468482977963097,0.9038897592686412,0.008500968853276107,0.885499596579586,0.913034357246436,0.02753476066685001,160.0,235.0,160.0,231.0,221.04,8.494728465016643e-05,0.0008494728465016643,0.0004253400736466316,0.8417025773914072,-0.0007487039408788457,0.0009185985101791786,HAC/Newey-West,3,ok,main_2000_2024,0.946850558973743,0.0008494728465016643,True,True,True,False
Russia,RUS,643,Exports,22,2000,2021,0.8654438410342784,0.8511378144854291,-0.014306026548849271,0.014306026548849271,0.8627983461524333,0.011038814221365684,0.8438734526256033,0.8800992436534314,0.03622579102782808,176.0,199.0,174.0,185.0,186.27272727272728,-0.0011140792794922406,-0.011140792794922406,0.0003158537438621646,0.00041997962504387745,-0.0017331412418442223,-0.0004950173171402589,HAC/Newey-West,3,ok,main_2000_2024,0.0014822810295666263,0.011140792794922406,True,True,True,False
Russia,RUS,643,Imports,22,2000,2021,0.8626179355188621,0.8920719119653786,0.029453976446516483,0.029453976446516483,0.8806968791113982,0.009001100970997428,0.8626179355188621,0.8978778021824716,0.035259866663609474,179.0,220.0,179.0,205.0,205.9090909090909,0.0011193061958646392,0.011193061958646392,0.00014195787495262328,3.1509755535500494e-15,0.000841073873635657,0.0013975385180936214,HAC/Newey-West,3,ok,main_2000_2024,2.1006503690333663e-14,0.011193061958646392,True,True,True,False
Rwanda,RWA,646,Exports,22,2001,2022,0.9336474867071214,0.9174485372041046,-0.016198949503016813,0.016198949503016813,0.9042439250918324,0.01657388255471688,0.8805578008685051,0.9336474867071214,0.053089685838616285,57.0,109.0,57.0,91.5,90.95454545454545,0.00012830681248331144,0.0012830681248331144,0.0005892084927186193,0.8276150922656097,-0.001026520612630313,0.0012831342375969358,HAC/Newey-West,3,ok,main_2000_2024,0.8416424667107895,0.0012830681248331144,True,True,True,False
Rwanda,RWA,646,Imports,22,2001,2022,0.8325579449671043,0.8931710692153481,0.06061312424824372,0.06061312424824372,0.8782941595337448,0.02014928030050857,0.8278634678737085,0.9004664479674653,0.07260298009375687,107.0,182.0,107.0,157.5,149.8181818181818,0.001981317537661979,0.01981317537661979,0.0008425307097466877,0.018691533200888243,0.00032998769068950115,0.003632647384634457,HAC/Newey-West,3,ok,main_2000_2024,0.03504662475166546,0.01981317537661979,True,False,False,False
Senegal,SEN,686,Exports,25,2000,2024,0.8114189730240147,0.8889962864644434,0.07757731344042873,0.07757731344042873,0.8650932459808671,0.021962089783716034,0.8114189730240147,0.9007184283678353,0.08929945534382067,86.0,137.0,80.0,137.0,128.08,0.0012151505465676157,0.012151505465676157,0.0007196369444295981,0.09130367829581044,-0.00019531194645884867,0.0026256130395940804,HAC/Newey-West,3,ok,main_2000_2024,0.14416370257233227,0.012151505465676157,True,False,False,False
Senegal,SEN,686,Imports,25,2000,2024,0.8841571476975358,0.846415231714815,-0.03774191598272081,0.03774191598272081,0.8546194993974368,0.010637173639132646,0.8290041371052255,0.8841571476975358,0.05515301059231037,126.0,164.0,126.0,153.0,148.6,-0.00042094763092220995,-0.0042094763092220995,0.0003569655131568924,0.2383030470795483,-0.0011205871804325779,0.000278691918588158,HAC/Newey-West,3,ok,main_2000_2024,0.32663786870404327,0.0042094763092220995,True,True,True,False
India,IND,699,Exports,25,2000,2024,0.8656753376911221,0.8354197532764458,-0.03025558441467635,0.03025558441467635,0.8415519400444558,0.01076079058202274,0.8288794612897232,0.8656753376911221,0.03679587640139892,212.0,223.0,212.0,221.0,220.52,-0.0012980107509718694,-0.012980107509718694,0.00014220800145537055,7.006646404984115e-20,-0.0015767333121378152,-0.0010192881898059235,HAC/Newey-West,3,ok,main_2000_2024,1.4013292809968228e-18,0.012980107509718694,True,True,True,False
India,IND,699,Imports,25,2000,2024,0.8758971973220715,0.8791073139414631,0.003210116619391634,0.003210116619391634,0.8712740265341222,0.014011802749509255,0.8545123140520765,0.9053800851467708,0.050867771094694314,174.0,213.0,174.0,211.0,206.96,-0.0009459309176757654,-0.009459309176757654,0.0005180946023755995,0.06788219871687037,-0.0019613776789165404,6.951584356500954e-05,HAC/Newey-West,3,ok,main_2000_2024,0.11102896174660459,0.009459309176757654,True,True,True,False
Singapore,SGP,702,Exports,25,2000,2024,0.9234789236527364,0.9165054150284444,-0.006973508624292024,0.006973508624292024,0.9013065317166078,0.020961127040056232,0.8638952467029637,0.9234789236527364,0.059583676949772735,216.0,220.0,143.0,216.0,194.84,0.0013146673859378392,0.013146673859378392,0.0008126187782793059,0.10570233027028346,-0.00027803615265053995,0.0029073709245262184,HAC/Newey-West,3,ok,main_2000_2024,0.15855349540542518,0.013146673859378392,True,True,False,False
Singapore,SGP,702,Imports,25,2000,2024,0.9254887900783026,0.9230761927867704,-0.0024125972915322036,0.0024125972915322036,0.9069453205133926,0.019027446766706462,0.872540863087242,0.9266775228533288,0.054136659766086836,202.0,226.0,142.0,221.0,196.0,0.0013431451398094475,0.013431451398094475,0.0007354586398538874,0.06780978815723826,-9.832730642298621e-05,0.0027846175860418813,HAC/Newey-West,3,ok,main_2000_2024,0.11102896174660459,0.013431451398094475,True,True,True,False
Slovakia,SVK,703,Exports,25,2000,2024,0.9331396808971096,0.9191591301365136,-0.013980550760596011,0.013980550760596011,0.9223847020040555,0.005403956922113354,0.9129040112198916,0.9331396808971096,0.020235669677218016,181.0,211.0,181.0,194.0,194.52,-0.0005754429636025665,-0.005754429636025665,0.00013575981434826704,2.2483378783076476e-05,-0.000841527310273014,-0.00030935861693211897,HAC/Newey-West,3,ok,main_2000_2024,0.00010376944053727604,0.005754429636025665,True,True,True,False
Slovakia,SVK,703,Imports,25,2000,2024,0.9329705282654712,0.918091143337709,-0.014879384927762196,0.014879384927762196,0.9269819720618664,0.00421284752929419,0.918091143337709,0.9329705282654712,0.014879384927762196,186.0,237.0,186.0,221.0,218.8,-0.0005100884123879802,-0.005100884123879802,6.0146142746044826e-05,2.2361865497032936e-17,-0.0006279726859792331,-0.0003922041387967273,HAC/Newey-West,3,ok,main_2000_2024,1.67713991227747e-16,0.005100884123879802,True,True,True,False
Slovenia,SVN,705,Exports,25,2000,2024,0.9152807792683726,0.9232364137065504,0.007955634438177817,0.007955634438177817,0.9041062868763965,0.007778877202094532,0.8939701082432763,0.9232364137065504,0.029266305463274134,170.0,200.0,167.0,190.0,187.64,0.00012160135088305941,0.0012160135088305941,0.0003976126447084588,0.7597350894088883,-0.0006577051125432403,0.0009009078143093591,HAC/Newey-West,3,ok,main_2000_2024,0.7859328511126431,0.0012160135088305941,True,True,True,False
Slovenia,SVN,705,Imports,25,2000,2024,0.9183212210574444,0.9298221007108504,0.01150087965340596,0.01150087965340596,0.9121660120296698,0.006996623362263166,0.9018189687038212,0.9298221007108504,0.028003132007029197,198.0,230.0,198.0,222.0,220.36,9.921517366425284e-06,9.921517366425284e-05,0.00034715512254283155,0.9771999676833654,-0.0006704900198661136,0.0006903330545989641,HAC/Newey-West,3,ok,main_2000_2024,0.982753227656054,9.921517366425284e-05,True,True,True,False
South Africa,ZAF,710,Exports,25,2000,2024,0.8792756185273343,0.8800121710284434,0.0007365525011091556,0.0007365525011091556,0.8725893967113164,0.007192788072080646,0.860585794624739,0.8911179275947916,0.030532132970052528,210.0,219.0,209.0,216.0,216.0,0.0001855605349268801,0.0018556053492688011,0.0002706671123011831,0.4929859763555612,-0.000344937256982897,0.0007160583268366572,HAC/Newey-West,3,ok,main_2000_2024,0.5688299727179552,0.0018556053492688011,True,True,True,False
South Africa,ZAF,710,Imports,25,2000,2024,0.9058264430591884,0.8797799116067424,-0.026046531452445953,0.026046531452445953,0.8883684997738409,0.00852844492430766,0.8797799116067424,0.9065958996039576,0.026815987997215185,214.0,231.0,214.0,227.0,225.2,-0.0008444499446917369,-0.008444499446917369,0.000277122918088323,0.0023098122435431584,-0.0013876008834354935,-0.00030129900594798027,HAC/Newey-West,3,ok,main_2000_2024,0.00554354938450358,0.008444499446917369,True,True,True,False
Zimbabwe,ZWE,716,Exports,25,2000,2024,0.9435077870032677,0.9455293414341208,0.0020215544308531674,0.0020215544308531674,0.9426459224398589,0.02459249373831405,0.8864237692204979,0.971891830549326,0.08546806132882812,127.0,109.0,69.0,107.0,110.68,0.0018327834060786145,0.018327834060786145,0.0007532585377150059,0.014968515999044236,0.000356423801109897,0.003309143011047332,HAC/Newey-West,3,ok,main_2000_2024,0.029937031998088472,0.018327834060786145,True,True,False,False
