country,iso3,reporter_code,year,population,log_population,population_quartile,is_bottom_population_quartile,world_relative_product_gini,active_product_gini,world_weighted_product_coverage,country_total_exports,country_active_products,world_benchmark_products,sample_window,total_positive_loo_contribution,total_raw_loo_contribution,positive_driver_product_count,main_positive_driver_bucket,top_positive_driver_product_id,top_positive_driver_contribution,overweight_niche_product_positive_share,overweight_large_world_product_positive_share,overweight_mid_world_product_positive_share,missing_large_world_product_positive_share,underweight_large_world_product_positive_share,underweight_other_product_positive_share,near_world_share_positive_share,overweight_niche_product_positive_contribution,overweight_large_world_product_positive_contribution,overweight_mid_world_product_positive_contribution,missing_large_world_product_positive_contribution,underweight_large_world_product_positive_contribution,underweight_other_product_positive_contribution,near_world_share_positive_contribution
Senegal,SEN,686,2022,17651103.0,16.686308832308825,3,False,0.9494811504186581,0.9709531951509518,0.7535288789276084,5697088485.327,2037,4988,balanced_2000_2024,0.054416975976767534,0.004376299348895274,4287,underweight_large_world_product,HS1992:280920,0.007069717797452357,0.04726780286952617,0.0033030834225340915,0.3043801534674193,0.11719027687840039,0.3459021820077289,0.18195650135439115,0.0,0.0025721708932255893,0.00017974381125329675,0.016563447499041373,0.00637714048160265,0.018822950728626053,0.009901522563018572,0.0
India,IND,699,2022,1425423212.0,21.07773459745116,4,False,0.7675841254704865,0.903626298347186,0.9230138309540503,450255045125.411,4852,4988,balanced_2000_2024,0.11560580849785074,0.004829838241074302,2453,underweight_large_world_product,HS1992:270900,0.013869715930289739,0.0709421489270436,0.1342457620353881,0.07248834337887575,0.15518774478886263,0.42293633543194514,0.14419966543788476,0.0,0.00820132448328581,0.015519589857511118,0.008380073542984756,0.017940604705274588,0.048893897000728215,0.01667031890806625,0.0
Singapore,SGP,702,2022,5637022.0,15.544866469841265,2,False,0.7535928123436852,0.9585616434978051,0.9768109888139273,479438490384.27795,4686,4988,balanced_2000_2024,0.11509298998858974,0.004711395334671908,3584,underweight_large_world_product,HS1992:270900,0.014725058230530275,0.005122890783825184,0.08358165241140887,0.03307272476375761,0.03667476890690492,0.5684797380910992,0.2730682250430042,0.0,0.0005896088176954306,0.009619662284216068,0.003806438780130539,0.004221008810636251,0.065428032804835,0.031428238491076455,0.0
Slovakia,SVK,703,2022,5431752.0,15.507772291802878,1,True,0.7556505283428648,0.9274829380130888,0.94102789503351,108013508248.514,4455,4988,balanced_2000_2024,0.12006162959510858,0.004021256592860345,3363,underweight_large_world_product,HS1992:270900,0.014318593158053061,0.013377700309166159,0.13149775875589248,0.059672739026256666,0.09626681351128427,0.4883210028044445,0.2108639855929559,0.0,0.001606148499353477,0.01578783520433691,0.007164406289896008,0.011557950506093206,0.058628615362219194,0.025316673733209782,0.0
Slovenia,SVN,705,2022,2112076.0,14.563181908009335,1,True,0.7727250403966043,0.9241040564616504,0.9612004895819252,54963232601.999,4568,4988,balanced_2000_2024,0.13205808023356946,0.014322587081788796,2991,underweight_large_world_product,HS1992:300490,0.039811917910125505,0.01684926877137757,0.325906735174086,0.06100432824670186,0.05184215878545101,0.399908208268994,0.1444893007533895,0.0,0.0022250820872875554,0.04303861778228013,0.008056114474197962,0.006846175964370538,0.05281111025364982,0.01908097967178346,0.0
South Africa,ZAF,710,2022,62378410.0,17.94872977988032,4,False,0.850264717189753,0.9429199187990238,0.9978855962103359,121437362431.18103,4888,4988,balanced_2000_2024,0.09765967562298872,0.003957400496652719,2263,underweight_large_world_product,HS1992:270900,0.008606630117885428,0.05400648850135289,0.2509934467732387,0.2472075925483021,0.0005747058910506358,0.35540114113124166,0.091816625154814,0.0,0.005274256148578793,0.024511938595370375,0.024142213299807147,5.612559089862579e-05,0.034708360158917095,0.008966781829416681,0.0
Zimbabwe,ZWE,716,2022,16069056.0,16.59240599298888,2,False,0.9917012516221495,0.9886749304885004,0.5941971945106987,6584995526.425,1377,4988,balanced_2000_2024,0.009550827780752558,0.0018108505699776511,4399,overweight_mid_world_product,HS1992:260400,0.0013701127172986993,0.0029551549420161155,0.0,0.3232573436860688,0.21273244158638602,0.2781733705171468,0.1828816892683823,0.0,2.822417591663573e-05,0.0,0.003087375218409183,0.0020317709129705763,0.00265678595500074,0.0017466715184554227,0.0
Spain,ESP,724,2022,47786102.0,17.68224540204672,3,False,0.6278745683335877,0.8621935395032052,0.9965351828884581,375905208054.54,4911,4988,balanced_2000_2024,0.1462328296319232,0.0026431207926695954,2124,underweight_large_world_product,HS1992:270900,0.019728603339548068,0.034881604043666824,0.1525367896056436,0.12949161280830906,0.004594193205487428,0.5760854687976829,0.10241033153921027,0.0,0.005100835661405734,0.022305886367002592,0.018935924954560424,0.0006718218723141822,0.08424260821211815,0.014975752564522105,0.0
Sweden,SWE,752,2022,10486941.0,16.165641326787558,2,False,0.6765569576944009,0.9056280862132232,0.9925238660194153,189460109085.74402,4769,4988,balanced_2000_2024,0.15573741961177023,0.002449146304909333,2961,underweight_large_world_product,HS1992:270900,0.019056937602525692,0.02945849491246793,0.2035699264011266,0.13808181578746476,0.007078284016604672,0.4556001284734469,0.16621135040888915,0.0,0.004587789983314217,0.031703455048269436,0.02150450568604756,0.0011023536880252482,0.07095398838324563,0.02588532682286815,0.0
Switzerland,CHE,757,2022,8777088.0,15.987655247728846,2,False,0.8787978734447404,0.9617309925170752,0.9744224371928143,398659531757.152,4757,4988,balanced_2000_2024,0.0796242148327021,0.009002161463441238,2978,underweight_large_world_product,HS1992:710812,0.01658139798583691,0.003950110639175026,0.2748068287803715,0.08894422851696741,0.030733238763507083,0.44924806181136123,0.15231753148861774,0.0,0.00031452445814661445,0.021881277972301882,0.007082114359563962,0.0024471100058102158,0.03577102418684286,0.012128163850036566,0.0
Turkey,TUR,792,2022,84979913.0,18.257925468880117,4,False,0.7385366821244743,0.8730542380841506,0.9142189551941914,249105888735.0,4856,4988,balanced_2000_2024,0.1301172754678125,0.001982930705200725,2512,underweight_large_world_product,HS1992:270900,0.015451180651207652,0.061160139595473006,0.06759718618921316,0.1709784187713147,0.17267845382216113,0.40121828345035787,0.12636751817148012,0.0,0.007957990731394027,0.008795561696230858,0.022247246014318156,0.02246844994333408,0.05220542991043309,0.01644259717210228,0.0
Uganda,UGA,800,2022,47312719.0,17.672289717949116,3,False,0.9557581063680712,0.9559999941103448,0.7900242548930629,3562486885.5099993,2735,4988,balanced_2000_2024,0.04701792023859397,0.004151352735374481,3869,underweight_large_world_product,HS1992:090111,0.011407897412936685,0.06069901704545472,0.26641605129261164,0.10978902960369478,0.12099291279255175,0.28488549627147075,0.1572174929942163,0.0,0.0028539415420042458,0.012526328649957175,0.0051620518369791535,0.0056888351231153544,0.013394723540824272,0.007392039545713769,0.0
North Macedonia,MKD,807,2022,1831712.0,14.420761606617999,1,True,0.9338276252054468,0.9622032818363382,0.8107569200254634,8722476648.05,3600,4988,balanced_2000_2024,0.06664688535519747,0.006945231791461892,3609,overweight_large_world_product,HS1992:381512,0.020985708669550296,0.004806762039824488,0.36276583708361543,0.08906318240336476,0.14566461601845632,0.25992731788250323,0.13777228457223575,0.0,0.0003203557185978978,0.02417721315489396,0.005935783707006093,0.00970809296409092,0.017323346155599162,0.009182093655009438,0.0
Egypt,EGY,818,2022,112618250.0,18.539514338689372,4,False,0.8822126914372131,0.9533676762206136,0.8626409135949411,51837021952.297005,3358,4988,balanced_2000_2024,0.10011022869057129,0.006116156859886757,3891,underweight_large_world_product,HS1992:271111,0.01336815197844099,0.05226968116889516,0.1796176739573631,0.07687711296336776,0.09105643526473758,0.40211575690689444,0.19806333973874196,0.0,0.0052327297354013425,0.01798156641674009,0.007696185359833629,0.00911568055810108,0.04025590038403137,0.019828166236463773,0.0
United Kingdom,GBR,826,2022,67604000.0,18.029177710860257,4,False,0.6615653936939082,0.914600781484429,0.9938015371476407,518596107641.73596,4886,4988,balanced_2000_2024,0.1629104741842724,0.0086875877447391,2470,overweight_large_world_product,HS1992:710813,0.04848421510017309,0.016226517754059793,0.46825196274901476,0.08284437314379,0.00574531929493364,0.291818082308821,0.13511374474938082,0.0,0.0026434697016733955,0.07628314928915825,0.013496216112353632,0.0009359726906776888,0.047540222164475066,0.022011444225934373,0.0
United States,USA,842,2022,334017321.0,19.626703408877766,4,False,0.4799515406863776,0.8877555743354479,0.9979822186684,1905342892487.9998,4952,4988,balanced_2000_2024,0.13833818819531846,0.0005917701554857824,2808,underweight_large_world_product,HS1992:120100,0.005344617034702681,0.04097888569084008,0.18550813026506924,0.1298615534839241,0.006023811717084683,0.4002996550685016,0.23732796377458026,0.0,0.005668944800733877,0.0256628586363708,0.01796481202519551,0.0008333231989712253,0.05537672901738744,0.03283152051665961,0.0
Burkina Faso,BFA,854,2022,22509038.0,16.929427475408154,3,False,0.9885101863058962,0.9913846219749424,0.6106554362179093,4553373661.375,1722,4988,balanced_2000_2024,0.011265151034100418,0.006747671747901696,4535,underweight_large_world_product,HS1992:710813,0.002436173639772554,0.0014097563436549923,0.2162575213060244,0.0001294740320704115,0.24729303914867393,0.3077982757070141,0.22711193346256214,0.0,1.588111813255466e-05,0.002436173639772554,1.458544526267147e-06,0.0027857934356915193,0.0034673940638751954,0.0025584502321023272,0.0
Azerbaijan,AZE,31,2023,10153958.0,16.133374138179956,2,False,0.948019981682577,0.9947556804845484,0.8085692988980405,33896036711.350002,2551,4982,balanced_2000_2024,0.05729607539301018,0.01897830557858038,4687,underweight_large_world_product,HS1992:271121,0.019496983864314088,2.877072990777602e-07,0.34028480538289396,0.0008488677369969304,0.09243213619563431,0.36418563909479373,0.20224826388238198,0.0,1.6484499099078675e-08,0.019496983864314088,4.863678985767006e-05,0.005295998644202049,0.0208664078346269,0.011588031775510377,0.0
Australia,AUS,36,2023,26659922.0,17.098671946979124,3,False,0.9263239767974311,0.9811318405358664,0.9741431009585038,358678150837.6101,4609,4982,balanced_2000_2024,0.06334357906735388,0.010789451516047377,2863,overweight_large_world_product,HS1992:260111,0.019406121630661688,0.017389820534884946,0.606561038948477,0.04308663098536511,0.018122073706165285,0.21014561462850956,0.10469482119659813,0.0,0.0011015334720185788,0.03842174712980917,0.0027292614165673745,0.0011479170086708956,0.013311375355878674,0.006631744684409191,0.0
Austria,AUT,40,2023,9131761.0,16.02726911458544,2,False,0.6779983976704407,0.8835344621409909,0.9210367582465423,206546071694.664,4710,4982,balanced_2000_2024,0.13210450087842862,0.0024844846875391458,2766,underweight_large_world_product,HS1992:270900,0.016553888423772367,0.04348678932133921,0.16211724815916806,0.1506143785241373,0.17694093556611568,0.2988051436347365,0.16803550479450327,0.0,0.0057448005981008965,0.021416418151851246,0.019896837300045878,0.02337469397792391,0.039473504359774036,0.022198246490732654,0.0
Armenia,ARM,51,2023,2964300.0,14.902151474851165,1,True,0.8868709472870753,0.9628770249689982,0.8238866512297106,8411632905.09,3332,4982,balanced_2000_2024,0.07102949370763156,0.005781226219886526,3690,underweight_large_world_product,HS1992:270900,0.00575907971551759,0.011175686969576083,0.09628634645180444,0.15633938724460059,0.19530296549954387,0.3171137621430489,0.22378185169142611,0.0,0.0007938033872839645,0.006839170439429276,0.011104707522545332,0.013872270759031635,0.022524429972743065,0.01589511162659829,0.0
Belgium,BEL,56,2023,11779946.0,16.28190915213646,2,False,0.6768760957302778,0.90394521082197,0.9972555294634293,394621317700.872,4918,4982,balanced_2000_2024,0.12819489354023017,0.003504966506700735,2770,underweight_large_world_product,HS1992:270900,0.016737223519235345,0.03155347135085625,0.20503324866692327,0.08619081863201354,0.0041871980819208785,0.5156692330344101,0.15736603023387594,0.0,0.00404499390064772,0.026284215485063767,0.011049222818676263,0.000536777412343703,0.06610616243081835,0.02017352149268037,0.0
Brazil,BRA,76,2023,211140729.0,19.168035431205283,4,False,0.8632057014974537,0.9654074139600952,0.9811712210103296,339687314653.0,4695,4982,balanced_2000_2024,0.10583245090419457,0.008088180679613477,3241,overweight_large_world_product,HS1992:120100,0.021700988256738385,0.01543509473765741,0.4039539544098104,0.10672814829403483,0.018597811523396263,0.3231296432557389,0.13215534777936222,0.0,0.00163353390602472,0.04275143704763151,0.011295301514424039,0.001968251974975299,0.03419760210555289,0.01398632435558611,0.0
Cambodia,KHM,116,2023,17423880.0,16.67335223707882,3,False,0.9506152018949551,0.9342649569606538,0.6535323556733275,21673942382.612,2097,4982,balanced_2000_2024,0.04376216598439564,0.0012230421931218594,4241,underweight_large_world_product,HS1992:270900,0.0025156850574761247,0.05636297723260386,0.021032009532141575,0.07783667007499499,0.2563172544794809,0.36041132831656414,0.22803976036421453,0.0,0.0024665659650279226,0.0009204062921309708,0.003406301275494572,0.011216998235195619,0.015772380372445993,0.009979513844100563,0.0
Canada,CAN,124,2023,40083484.0,17.50647493711073,3,False,0.6764094964557065,0.9288723519981116,0.9945526569249883,545304170415.75806,4812,4982,balanced_2000_2024,0.1278687028926654,0.006807671754524014,3280,underweight_large_world_product,HS1992:310420,0.004796560015181139,0.042962282193063236,0.08612655777130623,0.14860993786844004,0.008647432241043279,0.47219036695551947,0.24146342297062778,0.0,0.005493531297335652,0.011012891226827137,0.01900255999219702,0.0011057359440144188,0.06037836974101396,0.030875614691277198,0.0
China,CHN,156,2023,1410710000.0,21.067358960698986,4,False,0.6842203372828096,0.8488198218258396,0.9928439910118299,3307679213785.0,4845,4982,balanced_2000_2024,0.13875206641694138,0.002653478413114696,2176,underweight_large_world_product,HS1992:270900,0.018765324070213252,0.06244715167058638,0.06020505938086454,0.1319593343301407,0.006926949185826743,0.6254280903251539,0.11303341510742779,0.0,0.008664671336146013,0.008353576397849616,0.018309630321311055,0.0009611285134986103,0.08677943992781656,0.015683619920319525,0.0
Costa Rica,CRI,188,2023,5105525.0,15.445833844645792,1,True,0.9494893848320849,0.9696555181562224,0.8868782065392891,18105856668.663002,3496,4982,balanced_2000_2024,0.04466126268175974,0.0032968539648935424,3682,underweight_large_world_product,HS1992:901839,0.0057743768248569305,0.016565555108282722,0.3103965563531754,0.08356202458856019,0.07902431468855049,0.35492516059179235,0.15552638866963883,0.0,0.0007398386081601815,0.013862702138802807,0.0037319855303693528,0.003529325676551398,0.015851405829555798,0.006946004898320202,0.0
Croatia,HRV,191,2023,3859686.0,15.166096390981895,1,True,0.7419485428967145,0.901298481359688,0.959598365648151,24620051032.0,4407,4982,balanced_2000_2024,0.12743067468457814,0.0016495444354499567,3023,underweight_large_world_product,HS1992:271600,0.0041059996701432455,0.07183560767168944,0.11152706653277167,0.25554110491792675,0.054248214260442566,0.3501559609678557,0.15669204564931394,0.0,0.009154059951980043,0.014211969333862928,0.03256377540933397,0.00691288654364175,0.044620610350960654,0.01996737309479879,0.0
Czech Republic,CZE,203,2023,10864042.0,16.20096899475252,2,False,0.664489154712606,0.9057143685927372,0.9866540527781507,252803463235.99997,4831,4982,balanced_2000_2024,0.13855305861988976,0.0024387923105885223,2987,underweight_large_world_product,HS1992:270900,0.017288173173569232,0.021429764767050347,0.10883501474464274,0.06184703573565464,0.022922705639948478,0.6028883069039118,0.1820771722087919,0.0,0.002969159453979575,0.015079424177811052,0.008569095967748575,0.003176010978258259,0.08353201892770379,0.02522734911438851,0.0
Denmark,DNK,208,2023,5946952.0,15.598389377359705,2,False,0.7237799489214068,0.8816754967472893,0.9642451295867445,108720231394.701,4713,4982,balanced_2000_2024,0.13340386759788903,0.0019272793668095867,2628,underweight_large_world_product,HS1992:270900,0.012413562453792326,0.053804994817678045,0.08688560012395613,0.19048260574056225,0.05809273572549357,0.46629160105831835,0.14444246253399168,0.0,0.007177794404762627,0.011590875095099373,0.02541111631591486,0.007749795625122902,0.06220510300959159,0.019269183147397673,0.0
Finland,FIN,246,2023,5583911.0,15.535399984901913,2,False,0.8058240334602688,0.9288810589175328,0.9499506376625102,75680206009.3,4341,4982,balanced_2000_2024,0.12104892786562305,0.002141216091348097,3402,underweight_large_world_product,HS1992:270900,0.009917839369315007,0.043620183770492676,0.1914715476432699,0.22462194355740725,0.05429597943188694,0.31678471312414214,0.1692056324728011,0.0,0.005280176478719589,0.023177425558989384,0.027190245442716643,0.006572470097643834,0.03834644988789637,0.020482160399657223,0.0
France,FRA,251,2023,68372286.0,18.040478125048434,4,False,0.6157715578371148,0.8693499252191421,0.998880994605791,658713717813.387,4934,4982,balanced_2000_2024,0.13817853320617668,0.0029162447809844005,2068,underweight_large_world_product,HS1992:270900,0.020099564171787487,0.02852216162842756,0.27353408885299385,0.1277609230213505,0.0,0.4632741957318178,0.10690863076541031,0.0,0.003941150457685616,0.03779653917959469,0.017653816944157463,0.0,0.06401454883849378,0.01477247778624513,0.0
Georgia,GEO,268,2023,3715483.0,15.12801924114193,1,True,0.9010235199214199,0.959810868046439,0.7922409594258579,6054177934.830999,2893,4982,balanced_2000_2024,0.06744848019072958,0.004675696721777256,3695,underweight_large_world_product,HS1992:270900,0.005038026788193539,0.013685466564045923,0.14830644367632084,0.17807958631497064,0.2082578349496569,0.253471467050259,0.19819920144474668,0.0,0.0009230639204459434,0.010003044228459879,0.012011197449938615,0.014046674455166164,0.01709626522425456,0.013368234912464416,0.0
Germany,DEU,276,2023,83287273.0,18.23780631035019,4,False,0.5541839063782352,0.8557403109748165,0.9943454803031283,1664829556635.5159,4857,4982,balanced_2000_2024,0.12720737753299793,0.0030039640390181477,2282,underweight_large_world_product,HS1992:270900,0.024712159936064126,0.023354518730156804,0.09349131657873615,0.06629893696841763,0.006777274769724815,0.657452124366502,0.15262582858646254,0.0,0.002970867081208528,0.011892785204088319,0.008433713904977935,0.0008621193502772462,0.08363276059416114,0.01941513139828477,0.0
Greece,GRC,300,2023,10407351.0,16.15802294135018,2,False,0.8212156210613997,0.9368677897411748,0.9793240994823413,53868258802.669,4507,4982,balanced_2000_2024,0.09602404151895971,0.005258117792175998,2928,underweight_large_world_product,HS1992:270900,0.007322680602495413,0.04005312582754608,0.09221026358651593,0.1429436819401243,0.015195693714768633,0.5523757218762987,0.15722151305474638,0.0,0.0038460630174284027,0.008854402179105825,0.013726030049491467,0.0014591519241763384,0.053041349251515046,0.015097045097242634,0.0
Guyana,GUY,328,2023,826353.0,13.624777321985327,1,True,0.9475739778688959,0.9955761939837652,0.6994495124234592,10795256699.744,1842,4982,balanced_2000_2024,0.05236803618949748,0.006881038849891552,4862,underweight_large_world_product,HS1992:860900,0.005791228052700936,0.00024770623421230357,0.11384560928641799,0.02142154750007741,0.1626798300511842,0.4566650748791898,0.24514023204891836,0.0,1.2971889037594053e-05,0.005961870987126527,0.0011218043747190931,0.008519223227421713,0.023914653167752986,0.012837512543439566,0.0
"China, Hong Kong SAR",HKG,344,2023,7536100.0,15.835215364789361,2,False,0.844714392876514,0.9718637630710872,0.8933616307672171,574284768979.229,4266,4982,balanced_2000_2024,0.08611107173884303,0.004613891102395518,3736,underweight_large_world_product,HS1992:270900,0.008132013527355153,0.00313726070966562,0.05633246289754049,0.005121431907138153,0.1562168055498292,0.5149227536741693,0.2642692852616572,0.0,0.00027015288203346977,0.004850848753795822,0.0004410119903611731,0.013451996549514234,0.04434055018159899,0.022756511381539335,0.0
Hungary,HUN,348,2023,9592186.0,16.07645936666078,2,False,0.703784347825515,0.9244435039407536,0.9529418313648385,150849286487.264,4474,4982,balanced_2000_2024,0.1348324418235589,0.00316102611303426,3506,underweight_large_world_product,HS1992:270900,0.013585134213285222,0.012565448083729364,0.17664412906182939,0.0608384199157199,0.07498785417245465,0.44538619862929235,0.22957795013697435,0.0,0.0016942300477363892,0.02381735925520234,0.008202992713923551,0.010110795485181012,0.060052508715700115,0.030954555605815504,0.0
Iceland,ISL,352,2023,385663.0,12.862719210115923,1,True,0.983216944302941,0.9804162769847492,0.7192870891635448,6752368566.473999,2592,4982,balanced_2000_2024,0.016825157479679054,0.0021927436506521403,4145,overweight_large_world_product,HS1992:760110,0.0034037781962219515,0.06479342446347873,0.2670500931487631,0.07512030316432658,0.19330221798239275,0.21285972648434962,0.18687423475668924,0.0,0.001090159570245719,0.004493159872190899,0.0012639109306610274,0.003252340258725006,0.0035813984191805925,0.0031441884286758093,0.0
Ireland,IRL,372,2023,5311538.0,15.485391993464479,1,True,0.8999242702316734,0.9749660604546424,0.9701473809695076,212185501260.48203,4499,4982,balanced_2000_2024,0.06609823850054286,0.004382638872872491,3596,underweight_large_world_product,HS1992:270900,0.004476090924855014,0.010913073852951049,0.25399218292995335,0.10399121783122268,0.028500765624823166,0.42402868954836326,0.17857407021268648,0.0,0.0007213349583063966,0.01678843588457757,0.006873636318170062,0.0018838504037176351,0.02802754945284036,0.011803431482930837,0.0
Italy,ITA,380,2023,58984216.0,17.892780440654956,4,False,0.6349999457697065,0.845989626464785,0.9931562794476986,653589465853.028,4856,4982,balanced_2000_2024,0.1371397472997301,0.002047090797558049,2343,underweight_large_world_product,HS1992:270900,0.01745580575336192,0.058976374080072974,0.09948909960981465,0.15860372538880937,0.007287996203440343,0.5520708997732926,0.12357190494457007,0.0,0.00808800503799556,0.013643909979567659,0.021750874820617105,0.000999473957661201,0.07571086368644397,0.016946619817444608,0.0
Japan,JPN,392,2023,124516650.0,18.639949999867074,4,False,0.7143765595350177,0.9158745025767412,0.9147653188911896,661319372800.633,4622,4982,balanced_2000_2024,0.12881596379643545,0.0032306853494799004,3076,underweight_large_world_product,HS1992:270900,0.015023873805966592,0.03135767262572844,0.12041787398988156,0.07202058922566269,0.17639598636887888,0.36677337900698836,0.23303449878286006,0.0,0.00403936882169631,0.015511744496324309,0.009277401614290914,0.02272261899393002,0.04724626631166051,0.030018563558533384,0.0
Korea,KOR,410,2023,51712619.0,17.76121239093359,4,False,0.6826272238235551,0.934082190553043,0.9836041750330966,631759846501.0,4717,4982,balanced_2000_2024,0.14137828709593847,0.002564184201933828,3258,underweight_large_world_product,HS1992:270900,0.01666877996595162,0.010892590389433012,0.05952592994869468,0.1103242848558984,0.02416362052673735,0.5604934055713866,0.23460016870784992,0.0,0.0015399757712957207,0.008415674013939278,0.0155974584180113,0.003416211280106385,0.07924159760825178,0.03316737000433401,0.0
Kyrgyzstan,KGZ,417,2023,7099750.0,15.775570130124008,2,False,0.904841074253005,0.9492816663629806,0.7756202023604284,3331777885.0,2684,4982,balanced_2000_2024,0.0867667680523132,0.0175369694308124,3870,overweight_large_world_product,HS1992:710812,0.027065102140881203,0.03035071686277094,0.4056182586205875,0.05095570098295839,0.1587663462579036,0.17933066237110631,0.17497831490467328,0.0,0.0026334336102534772,0.035194185363515706,0.004421261488131378,0.013775642740272764,0.015559941986621473,0.015182302863518404,0.0
Luxembourg,LUX,442,2023,666430.0,13.409690386828693,1,True,0.8812254657042246,0.9449965681431702,0.943206061821668,16035672787.947002,4033,4982,balanced_2000_2024,0.0876583058544318,0.0021132168485742397,3322,underweight_large_world_product,HS1992:721633,0.006584256690818968,0.017802969248344444,0.1766415171284578,0.24700242099792685,0.04343036720672183,0.3701587301450635,0.14496399527348555,0.0,0.0015605781234884208,0.015484096135037206,0.021651813766621397,0.003807032411977107,0.03244748718174406,0.012707298235563602,0.0
Mexico,MEX,484,2023,129739759.0,18.681041148186182,4,False,0.7422318251495506,0.9218811634673196,0.8817264557385084,521426061713.0,3440,4982,balanced_2000_2024,0.12522674518204024,0.0028364694537352797,3775,overweight_large_world_product,HS1992:870431,0.010770826637253261,0.016214618477422754,0.2666034443375382,0.03934137129092129,0.1502176375750614,0.26141248743304446,0.266210440886012,0.0,0.0020305038962962207,0.03338588158871114,0.0049265918777602336,0.018811265822460288,0.03273583495118115,0.03333666704563121,0.0
Morocco,MAR,504,2023,37712505.0,17.44550229503148,3,False,0.927804349039084,0.9649659264907524,0.8671009531934987,42437361401.799,3749,4982,balanced_2000_2024,0.05707550926972671,0.002182389109058991,3688,underweight_large_world_product,HS1992:270900,0.0036814516603449476,0.035347431328772605,0.05603219090295457,0.2830702861101557,0.12176964443476394,0.317632475777607,0.18614797144574616,0.0,0.0020174726444663893,0.00319806583128468,0.016156380738864384,0.006950064469707695,0.018129035315611053,0.010624490269792508,0.0
Mozambique,MOZ,508,2023,33635160.0,17.331082506380135,3,False,0.9809718688796599,0.9823835160516804,0.6939928793727703,8220793000.000001,1541,4982,balanced_2000_2024,0.018681326797386655,0.0028247329752651984,4486,underweight_large_world_product,HS1992:270119,0.0023563150097750674,0.014346459595271463,0.18218176395801516,0.07272582488871991,0.1559587509048045,0.3513829101557826,0.2234042904974064,0.0,0.0002680109000847697,0.003403397069024039,0.0013586149013556925,0.0029135163925648744,0.0065642989756369285,0.004173488558720351,0.0
Netherlands,NLD,528,2023,17877117.0,16.699032073098078,3,False,0.5849797597628202,0.8689864995752243,0.9978286302575085,685472541454.5671,4924,4982,balanced_2000_2024,0.12719573035694254,0.0022121172585931603,2282,underweight_large_world_product,HS1992:710812,0.006185765982989033,0.042764922823121124,0.1702912630377184,0.174131485548819,0.005340890272491431,0.4787859869501991,0.12868545136765094,0.0,0.005439515592145172,0.021660321575488806,0.022148781482521418,0.0006793384389658375,0.060899533294800134,0.01636823997302117,0.0
New Zealand,NZL,554,2023,5200000.0,15.464169183551656,1,True,0.9255707338067461,0.9592247731825974,0.9373772334313037,41014155192.102,4237,4982,balanced_2000_2024,0.06346910925198523,0.0027833228949876165,2816,overweight_mid_world_product,HS1992:040221,0.008726620328577961,0.05641861169362065,0.22319108838329363,0.34778531189772843,0.049993558954121796,0.2217866252702952,0.1008248038009403,0.0,0.0035808390294277403,0.014165739572668756,0.022073623957072686,0.003173046655154721,0.014076599549909474,0.006399260487751857,0.0
Niger,NER,562,2023,26159867.0,17.07973700044249,3,False,0.9791426671558402,0.9769650297425112,0.40765109516591624,467426222.437,450,4982,balanced_2000_2024,0.034176837307136276,0.011036672251694468,4772,overweight_mid_world_product,HS1992:261210,0.016088722655494103,0.0016455549658068297,0.0,0.48064837281996275,0.2197782064522206,0.14905694659451701,0.1488709191674928,0.0,5.6239864346330215e-05,0.0,0.01642704123980765,0.007511324005571751,0.005094295013259309,0.005087937184151237,0.0
Norway,NOR,579,2023,5519601.0,15.523816133032069,1,True,0.9025904600991429,0.9806477963262764,0.9512096061205924,172013893769.708,4258,4982,balanced_2000_2024,0.08476854935047284,0.02354994203080829,3652,overweight_large_world_product,HS1992:271121,0.03932524195709619,0.012363667189073854,0.5259082918144888,0.016902369992185137,0.031670350039920976,0.25894472531179563,0.1542105956525356,0.0,0.0010480501322698288,0.04458048298849937,0.001432789384822497,0.002684649630305791,0.02195036872663758,0.013072208487937775,0.0
Panama,PAN,591,2023,4458759.0,15.310381034156144,1,True,0.9894669052753207,0.9760469879494964,0.22248272242401299,3366813480.0000005,565,4982,balanced_2000_2024,0.018731928793094488,0.01067495550017128,4621,overweight_large_world_product,HS1992:260300,0.009939847067545693,0.002718361927386069,0.5306366032744055,0.00027020813861073674,0.3170117217458546,0.020097334869265623,0.12926577004447742,0.0,5.092016205765493e-05,0.009939847067545693,5.061519611770926e-06,0.005938240998319633,0.00037646184570205854,0.0024213971998576778,0.0
Peru,PER,604,2023,33845617.0,17.337320065925613,3,False,0.9505905062758377,0.9814413628983176,0.9404136032666077,64354953947.3,3979,4982,balanced_2000_2024,0.04876453754092058,0.007843011980853909,3731,underweight_large_world_product,HS1992:260300,0.014851617217782609,0.007003069682824485,0.3045577373787238,0.1264487962626066,0.03038067176222662,0.38321584193323216,0.1483938829803863,0.0,0.0003415014544497774,0.014851617217782609,0.006166217072352098,0.001481499408667486,0.018687343310228588,0.007236359077440024,0.0
