model_label,sample,flow,dimension,metric,outcome,term,coefficient,std_error,t_stat,p_value,ci_low,ci_high,nobs,clusters,r_squared,status,candidate_rows,dropped_rows,dropped_regressors,fixed_effects,se_method,cluster_col,p_value_reference,variant,model_description,outcome_sd,outcome_label,bh_q_value,effect_of_population_doubling,effect_of_population_doubling_sd,doubling_ci_low_sd,doubling_ci_high_sd
exclude_top5_population_year_fe,cadot_broad_156,Exports,product,observed_theil,observed_theil,log_gdp_per_capita,-0.42812469406695075,0.04366943262363171,-9.803761311871753,8.091801765610862e-18,-0.514416068393019,-0.3418333197408825,3518,150,0.49752195286292134,ok,3518,0,,year,clustered by reporter_code,reporter_code,"Student t, df=149",noncommodity_broad,Excludes five largest average-population reporters,1.361284072554646,Observed fixed-universe Theil,,,,-0.26193360712155067,-0.1740568383755386
exclude_top5_population_year_fe,cadot_broad_156,Exports,product,market_component_theil,market_component_theil,log_population,0.07706982397800949,0.02355113319835088,3.272446524288952,0.0013251744078927883,0.030532474428791125,0.12360717352722786,3518,150,0.29356250814423723,ok,3518,0,,year,clustered by reporter_code,reporter_code,"Student t, df=149",noncommodity_broad,Excludes five largest average-population reporters,0.6983775311823236,Global-market component,,0.05342073119660854,0.07649262585262373,0.030303807927506327,0.12268144377774115
exclude_top5_population_year_fe,cadot_broad_156,Exports,product,market_component_theil,market_component_theil,log_gdp_per_capita,0.2573581180302346,0.03072220662309934,8.37694118744494,3.71311352776597e-14,0.19665063289560852,0.3180656031648607,3518,150,0.29356250814423723,ok,3518,0,,year,clustered by reporter_code,reporter_code,"Student t, df=149",noncommodity_broad,Excludes five largest average-population reporters,0.6983775311823236,Global-market component,,,,0.1951778596258051,0.315683518187622
exclude_top5_population_year_fe,cadot_broad_156,Exports,product,specialization_kl,specialization_kl,log_population,-0.5396602325366419,0.05100840127437858,-10.579830362331158,7.339128745869051e-20,-0.6404535056271601,-0.4388669594461236,3518,150,0.5347242407966539,ok,3518,0,,year,clustered by reporter_code,reporter_code,"Student t, df=149",noncommodity_broad,Excludes five largest average-population reporters,1.731695295709379,Country-specific specialization (KL),,-0.37406396864309777,-0.21601027014967122,-0.2563548811416886,-0.17566565915765386
exclude_top5_population_year_fe,cadot_broad_156,Exports,product,specialization_kl,specialization_kl,log_gdp_per_capita,-0.6854828120971846,0.057679070588739424,-11.884428876893349,2.4833299364436594e-23,-0.7994574156568199,-0.5715082085375494,3518,150,0.5347242407966539,ok,3518,0,,year,clustered by reporter_code,reporter_code,"Student t, df=149",noncommodity_broad,Excludes five largest average-population reporters,1.731695295709379,Country-specific specialization (KL),,,,-0.3199995143564007,-0.228758087173986
exclude_top5_population_year_fe,cadot_broad_156,Exports,product,market_component_share,market_component_share,log_population,0.05290158609090721,0.00638803057523822,8.28136081501683,6.440355031789122e-14,0.04027875349481914,0.0655244186869953,3518,150,0.5326427002448327,ok,3518,0,,year,clustered by reporter_code,reporter_code,"Student t, df=149",noncommodity_broad,Excludes five largest average-population reporters,0.22760536180161062,Global-market share of observed Theil,,0.03666858524606155,0.16110598166849543,0.12266452864031502,0.19954743469667588
exclude_top5_population_year_fe,cadot_broad_156,Exports,product,market_component_share,market_component_share,log_gdp_per_capita,0.10669874220284292,0.008475885593620277,12.588506655063172,3.2877702496955595e-25,0.08995028057734834,0.1234472038283375,3518,150,0.5326427002448327,ok,3518,0,,year,clustered by reporter_code,reporter_code,"Student t, df=149",noncommodity_broad,Excludes five largest average-population reporters,0.22760536180161062,Global-market share of observed Theil,,,,0.2739337196595156,0.37594492767795384
exclude_top5_population_year_fe,cadot_broad_156,Exports,product,observed_gini,observed_gini,log_population,-0.0056497299459198624,0.0016666176094960853,-3.389937748004536,0.0008949373374513153,-0.00894298830443626,-0.002356471587403466,3518,150,0.0633919745165139,ok,3518,0,,year,clustered by reporter_code,reporter_code,"Student t, df=149",noncommodity_broad,Excludes five largest average-population reporters,0.05331030446054778,Observed active-product Gini,,-0.003916094382939445,-0.07345848842108087,-0.11627784143660215,-0.03063913540555959
exclude_top5_population_year_fe,cadot_broad_156,Exports,product,observed_gini,observed_gini,log_gdp_per_capita,-0.0037586044387891548,0.0026175120978876886,-1.435945393269555,0.15311399910235798,-0.008930842836949837,0.0014136339593715285,3518,150,0.0633919745165139,ok,3518,0,,year,clustered by reporter_code,reporter_code,"Student t, df=149",noncommodity_broad,Excludes five largest average-population reporters,0.05331030446054778,Observed active-product Gini,,,,-0.11611992456424537,0.018380243804597074
exclude_top5_population_year_fe,cadot_broad_156,Exports,product,market_benchmark_gini,market_benchmark_gini,log_population,0.003935202520056621,0.0008414212129086851,4.676852044712696,6.47791840076256e-06,0.002272543115370281,0.00559786192474296,3518,150,0.08623973334197532,ok,3518,0,,year,clustered by reporter_code,reporter_code,"Student t, df=149",noncommodity_broad,Excludes five largest average-population reporters,0.04144337235691255,World-market benchmark Gini,,0.002727674531709638,0.06581690573389536,0.038008655269509896,0.09362515619828084
exclude_top5_population_year_fe,cadot_broad_156,Exports,product,market_benchmark_gini,market_benchmark_gini,log_gdp_per_capita,0.002478220888490343,0.0014807962535406186,1.6735731756241676,0.09631259227279551,-0.0004478520219638421,0.005404293798944528,3518,150,0.08623973334197532,ok,3518,0,,year,clustered by reporter_code,reporter_code,"Student t, df=149",noncommodity_broad,Excludes five largest average-population reporters,0.04144337235691255,World-market benchmark Gini,,,,-0.007490398311674318,0.09038769763704295
exclude_top5_population_year_fe,cadot_broad_156,Exports,product,gini_gap,gini_gap,log_population,-0.009584932465976512,0.0017757792375053883,-5.397592371584099,2.6054545961239903e-07,-0.0130938956399362,-0.006075969292016823,3518,150,0.14748105023012892,ok,3518,0,,year,clustered by reporter_code,reporter_code,"Student t, df=149",noncommodity_broad,Excludes five largest average-population reporters,0.049651904946893186,Observed minus benchmark Gini,,-0.0066437689146491025,-0.13380692889336596,-0.1827925203489265,-0.08482133743780543
exclude_top5_population_year_fe,cadot_broad_156,Exports,product,gini_gap,gini_gap,log_gdp_per_capita,-0.00623682532727951,0.0026646633970789594,-2.340567793334199,0.020580370035102383,-0.011502235313986836,-0.0009714153405721831,3518,150,0.14748105023012892,ok,3518,0,,year,clustered by reporter_code,reporter_code,"Student t, df=149",noncommodity_broad,Excludes five largest average-population reporters,0.049651904946893186,Observed minus benchmark Gini,,,,-0.16057273102722883,-0.01356108703564292
country_year_fe_diagnostic,cadot_broad_156,Exports,product,observed_theil,observed_theil,log_population,-0.27480138379533303,0.32443059029006666,-0.8470267355172606,0.3982946127703991,-0.9157101406365172,0.36610737304585117,3635,155,0.9050250176539915,ok,3635,0,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=154",noncommodity_broad,Within-country diagnostic; not the main cross-country estimand,1.3749743247294484,Observed fixed-universe Theil,,-0.19047780439170653,-0.13853189908050578,-0.4616245487472984,0.18456075058628682
country_year_fe_diagnostic,cadot_broad_156,Exports,product,observed_theil,observed_theil,log_gdp_per_capita,-0.08836385819557402,0.08116646831158128,-1.0886744247188809,0.2779982481114193,-0.24870724707346822,0.07197953068232019,3635,155,0.9050250176539915,ok,3635,0,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=154",noncommodity_broad,Within-country diagnostic; not the main cross-country estimand,1.3749743247294484,Observed fixed-universe Theil,,,,-0.12537741541299055,0.0362860657491154
country_year_fe_diagnostic,cadot_broad_156,Exports,product,market_component_theil,market_component_theil,log_population,-0.21092997074637557,0.16693629606920127,-1.2635357062129693,0.20830615950462097,-0.5407106301155346,0.11885068862278339,3635,155,0.7771355116423379,ok,3635,0,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=154",noncommodity_broad,Within-country diagnostic; not the main cross-country estimand,0.6986193094270016,Global-market component,,-0.14620551451844196,-0.20927780344112992,-0.536475364631381,0.11791975774912106
country_year_fe_diagnostic,cadot_broad_156,Exports,product,market_component_theil,market_component_theil,log_gdp_per_capita,0.2752883888617236,0.068456581399458,4.021357526683375,9.036985485876235e-05,0.14005322980012969,0.41052354792331747,3635,155,0.7771355116423379,ok,3635,0,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=154",noncommodity_broad,Within-country diagnostic; not the main cross-country estimand,0.6986193094270016,Global-market component,,,,0.13895622416147602,0.4073080087492857
country_year_fe_diagnostic,cadot_broad_156,Exports,product,specialization_kl,specialization_kl,log_population,-0.06387141304895894,0.4174798132684234,-0.1529928179015738,0.8786042177651823,-0.8885977987110796,0.7608549726131617,3635,155,0.9144395681469503,ok,3635,0,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=154",noncommodity_broad,Within-country diagnostic; not the main cross-country estimand,1.7383362007530971,Country-specific specialization (KL),,-0.044272289873265584,-0.025468197609924685,-0.3543210217687007,0.3033846265488513
country_year_fe_diagnostic,cadot_broad_156,Exports,product,specialization_kl,specialization_kl,log_gdp_per_capita,-0.3636522470572964,0.11341685433945099,-3.2063333899995436,0.0016350262627231786,-0.5877058884064205,-0.1395986057081723,3635,155,0.9144395681469503,ok,3635,0,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=154",noncommodity_broad,Within-country diagnostic; not the main cross-country estimand,1.7383362007530971,Country-specific specialization (KL),,,,-0.23434286150797828,-0.05566378926861149
country_year_fe_diagnostic,cadot_broad_156,Exports,product,market_component_share,market_component_share,log_population,-0.06138356451594856,0.03209292039727441,-1.912682415812858,0.057644876166554754,-0.12478274551435638,0.002015616482459251,3635,155,0.9162844845106327,ok,3635,0,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=154",noncommodity_broad,Within-country diagnostic; not the main cross-country estimand,0.2316762857584397,Global-market share of observed Theil,,-0.04254784467694925,-0.18365213572748793,-0.37333475004855754,0.006030478593581686
country_year_fe_diagnostic,cadot_broad_156,Exports,product,market_component_share,market_component_share,log_gdp_per_capita,0.07691107691068855,0.016149543638992993,4.762430359021857,4.380860071333624e-06,0.045007846306060945,0.10881430751531615,3635,155,0.9162844845106327,ok,3635,0,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=154",noncommodity_broad,Within-country diagnostic; not the main cross-country estimand,0.2316762857584397,Global-market share of observed Theil,,,,0.13465798481701108,0.32555913183737073
country_year_fe_diagnostic,cadot_broad_156,Exports,product,observed_gini,observed_gini,log_population,0.043188347531035544,0.025983789098228516,1.6621266193228137,0.0985215613063643,-0.008142317539973444,0.09451901260204454,3635,155,0.5630542765197539,ok,3635,0,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=154",noncommodity_broad,Within-country diagnostic; not the main cross-country estimand,0.05375323642279308,Observed active-product Gini,,0.02993588132418036,0.5569130961477623,-0.10499506302588361,1.2188212553214084
country_year_fe_diagnostic,cadot_broad_156,Exports,product,observed_gini,observed_gini,log_gdp_per_capita,9.321588218466625e-05,0.0037038366307663834,0.025167384924690478,0.9799540338834873,-0.007223669151513724,0.007410100915883056,3635,155,0.5630542765197539,ok,3635,0,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=154",noncommodity_broad,Within-country diagnostic; not the main cross-country estimand,0.05375323642279308,Observed active-product Gini,,,,-0.09314910578196245,0.0955531405980805
country_year_fe_diagnostic,cadot_broad_156,Exports,product,market_benchmark_gini,market_benchmark_gini,log_population,0.0009996936186734788,0.02272156437593079,0.04399756997948898,0.9649633378182669,-0.043886485470187274,0.04588587270753423,3635,155,0.3987308656585088,ok,3635,0,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=154",noncommodity_broad,Within-country diagnostic; not the main cross-country estimand,0.040990634757227036,World-market benchmark Gini,,0.0006929348132072909,0.01690471048597558,-0.7421157015135517,0.7759251224855027
country_year_fe_diagnostic,cadot_broad_156,Exports,product,market_benchmark_gini,market_benchmark_gini,log_gdp_per_capita,-0.0009289670759634657,0.0028234007144547833,-0.3290241697565254,0.7425844459771512,-0.006506561470955172,0.00464862731902824,3635,155,0.3987308656585088,ok,3635,0,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=154",noncommodity_broad,Within-country diagnostic; not the main cross-country estimand,0.040990634757227036,World-market benchmark Gini,,,,-0.11002524760701325,0.07860778294218196
country_year_fe_diagnostic,cadot_broad_156,Exports,product,gini_gap,gini_gap,log_population,0.04218865391236212,0.01585851563506081,2.6603154345094766,0.008633438728121787,0.010860345654111848,0.0735169621706124,3635,155,0.7349187198010367,ok,3635,0,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=154",noncommodity_broad,Within-country diagnostic; not the main cross-country estimand,0.05115252924908189,Observed minus benchmark Gini,,0.02924294651097311,0.5716813408888863,0.14716413988833593,0.9961985418894367
country_year_fe_diagnostic,cadot_broad_156,Exports,product,gini_gap,gini_gap,log_gdp_per_capita,0.0010221829581483488,0.003614194637679881,0.2828245461634948,0.7776911319398305,-0.006117615388692093,0.00816198130498879,3635,155,0.7349187198010367,ok,3635,0,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=154",noncommodity_broad,Within-country diagnostic; not the main cross-country estimand,0.05115252924908189,Observed minus benchmark Gini,,,,-0.08289732532625778,0.11059969882989716
